code,current_losses,current_ties,current_wins,d_rating,global_d,global_o,global_rating,goal_diff,goals_against,goals_scored,id,losses,make_champs,make_europa,make_playoffs,make_pro_rel,name,o_rating,position_1,pro_rel_d,pro_rel_o,promoted,relegated,sdr_id,ties,win_league,wins,current_points,last_updated,group
WLF,4.0,11.0,3.0,1.12507,0.80655,1.80117,68.23855,-0.77295,41.2716,40.49865,138,9.93535,0.0239,0.0,0.0,0.05485,VfL Wolfsburg,1.48265,0.0,1.2958,1.2491,0.0,0.0598,74046,15.36465,0.0,8.7,20.0,2018-01-14 18:59,
MGB,6.0,4.0,8.0,1.31404,0.99552,2.17383,70.46183,-2.2717,54.39045,52.11875,268,12.0433,0.2161,0.0,0.0,0.0036,Borussia Monchengladbach,1.85531,0.0,1.66593,1.42073,0.0,0.0024,74048,7.8322,0.0,14.1245,28.0,2018-01-14 18:59,
MNZ,9.0,5.0,4.0,1.30275,0.98423,1.7433,62.80464,-15.89075,55.1473,39.25655,2950,16.1784,0.00235,0.0,0.0,0.17025,Mainz,1.42478,0.0,1.34514,1.31886,0.0,0.27845,74062,9.10225,0.0,8.71935,17.0,2018-01-14 18:59,
AUG,5.0,6.0,7.0,1.21696,0.89844,1.99619,69.61159,3.60395,46.0346,49.63855,3841,11.211,0.154,0.0,0.0,0.0078,FC Augsburg,1.67767,5e-05,1.52817,1.28733,0.0,0.0056,74082,10.0276,5e-05,12.7614,27.0,2018-01-14 18:59,
COL,13.0,3.0,2.0,1.41564,1.09712,1.62392,57.61426,-30.44605,59.1009,28.65485,122,21.02265,0.0,0.0,0.0,0.07285,FC Cologne,1.3054,0.0,1.24405,1.44537,0.0,0.8614,74049,7.00435,0.0,5.973,9.0,2018-01-14 18:59,
FRE,6.0,8.0,4.0,1.38885,1.07033,1.77058,61.31938,-21.0475,57.92575,36.87825,126,13.448,0.0046,0.0,0.0,0.1309,SC Freiburg,1.45206,0.0,1.474,1.30099,0.0,0.18445,74053,11.9415,0.0,8.6105,20.0,2018-01-14 18:59,
HOF,5.0,6.0,7.0,1.17668,0.85816,1.94052,69.56304,4.2179,44.93165,49.14955,7911,11.0667,0.16495,0.0,0.0,0.0051,TSG Hoffenheim,1.622,0.0,1.48704,1.26637,0.0,0.00385,84341,10.01555,0.0,12.91775,27.0,2018-01-14 18:59,
SCH,4.0,6.0,8.0,1.12736,0.80884,2.08498,73.16974,7.5617,44.7177,52.2794,133,9.3608,0.4188,0.0,0.0,0.0009,Schalke 04,1.76646,0.0003,1.10766,0.92948,0.0,0.00025,74039,10.0064,0.0003,14.6328,30.0,2018-01-14 18:59,
RBL,5.0,4.0,9.0,1.19307,0.87455,2.21448,73.76806,7.42065,47.7542,55.17485,11420,10.2769,0.5028,0.0,0.0,0.00055,RB Leipzig,1.89596,0.0008,1.08959,0.92907,0.0,0.0001,91099,7.9284,0.0008,15.7947,31.0,2018-01-14 18:59,
HAN,6.0,5.0,7.0,1.43958,1.12106,1.9237,63.16978,-6.98455,54.6462,47.66165,2428,13.2538,0.05285,0.0,0.0,0.0275,Hannover 96,1.60518,5e-05,1.69136,1.3214,0.0,0.02345,74056,8.85205,5e-05,11.89415,26.0,2018-01-14 18:59,
FRA,5.0,6.0,7.0,1.04508,0.72656,1.76366,69.50359,1.03855,38.71925,39.7578,125,10.9593,0.1477,0.0,0.0,0.00605,Eintracht Frankfurt,1.44514,0.0,1.34365,1.10696,0.0,0.00415,74052,10.28915,0.0,12.75155,27.0,2018-01-14 18:59,
HSV,11.0,3.0,4.0,1.23327,0.91476,1.60348,61.59088,-17.8561,49.2253,31.3692,127,18.3231,0.00035,0.0,0.0,0.18775,Hamburg SV,1.28496,0.0,1.23122,1.2372,0.0,0.4346,78530,7.17105,0.0,8.50585,15.0,2018-01-14 18:59,
DOR,5.0,5.0,8.0,1.1137,0.79518,2.74082,82.37738,28.32895,43.6846,72.01355,124,8.747,0.76695,0.0,0.0,0.0,Borussia Dortmund,2.4223,0.0038,0.00084,0.00182,0.0,0.0,74050,8.2664,0.0038,16.9866,29.0,2018-01-14 18:59,
LEV,4.0,7.0,7.0,1.17132,0.8528,2.34016,76.12261,16.12765,46.36365,62.4913,131,8.56905,0.5004,0.0,0.0,0.00075,Bayer Leverkusen,2.02164,0.00025,1.19227,1.11687,0.0,0.0004,74045,10.79805,0.00025,14.6329,28.0,2018-01-14 18:59,
BMU,2.0,2.0,14.0,0.68669,0.36817,3.09134,92.26889,56.56665,22.8411,79.40775,132,3.4386,1.0,0.0,0.0,0.0,Bayern Munich,2.77282,0.9947,0.00052,0.00208,0.0,0.0,74078,4.50445,0.9947,26.05695,44.0,2018-01-14 18:59,
BRE,8.0,7.0,3.0,1.2458,0.92729,1.82731,65.82454,-10.55355,44.2309,33.67735,137,14.6091,0.0018,0.0,0.0,0.1547,Werder Bremen,1.50879,0.0,1.3093,1.38636,0.0,0.2294,74042,11.11035,0.0,8.28055,16.0,2018-01-14 18:59,
HER,6.0,6.0,6.0,1.28373,0.96521,1.83557,65.0836,-4.58405,50.2049,45.62085,129,12.90785,0.03865,0.0,0.0,0.03575,Hertha Berlin,1.51705,5e-05,1.51376,1.2525,0.0,0.0321,74051,9.9783,5e-05,11.11385,24.0,2018-01-14 18:59,
STU,10.0,2.0,6.0,1.20756,0.88904,1.5233,60.49403,-14.4588,43.7785,29.3197,134,17.4117,0.0038,0.0,0.0,0.1407,VfB Stuttgart,1.20478,0.0,1.28685,1.07509,0.0,0.1914,74040,6.2821,0.0,10.3062,20.0,2018-01-14 18:59,
WLF,4.0,10.0,3.0,1.1547,0.83618,1.8343,68.14267,-1.9935,44.02315,42.02965,138,10.64675,0.0223,0.0,0.0,0.06625,VfL Wolfsburg,1.51578,0.0,1.31937,1.28439,0.0,0.06955,74046,14.4795,0.0,8.87375,19.0,2017-12-17 19:04,
MGB,5.0,4.0,8.0,1.28904,0.97052,2.17809,71.08119,-0.47605,53.3102,52.83415,268,11.25485,0.2799,0.0,0.0,0.0026,Borussia Monchengladbach,1.85957,0.0005,1.67244,1.43742,0.0,0.002,74048,8.0826,0.0005,14.66255,28.0,2017-12-17 19:04,
MNZ,8.0,5.0,4.0,1.25735,0.93883,1.72914,63.61064,-14.67385,53.01615,38.3423,2950,15.47035,0.00335,0.0,0.0,0.1416,Mainz,1.41062,0.0,1.33414,1.27531,0.0,0.2106,74062,9.40375,0.0,9.1259,17.0,2017-12-17 19:04,
AUG,5.0,6.0,6.0,1.24198,0.92346,2.01835,69.42542,3.17545,47.364,50.53945,3841,11.4537,0.10865,0.0,0.0,0.01375,FC Augsburg,1.69984,0.0002,1.53419,1.3457,0.0,0.0109,74082,10.26125,0.0002,12.28505,24.0,2017-12-17 19:04,
COL,13.0,3.0,1.0,1.41912,1.1006,1.59904,56.99109,-32.2156,59.9113,27.6957,122,21.55525,5e-05,0.0,0.0,0.0515,FC Cologne,1.28052,0.0,1.22106,1.46992,0.0,0.90285,74049,7.2626,0.0,5.18215,6.0,2017-12-17 19:04,
FRE,6.0,7.0,4.0,1.39761,1.07909,1.78115,61.32855,-21.95675,58.8235,36.86675,126,14.0165,0.00455,0.0,0.0,0.1383,SC Freiburg,1.46263,0.0,1.49863,1.31948,0.0,0.1951,74053,11.189,0.0,8.7945,19.0,2017-12-17 19:04,
HOF,5.0,5.0,7.0,1.16992,0.8514,1.93323,69.59159,4.0344,45.2743,49.3087,7911,11.4757,0.16075,0.0,0.0,0.00605,TSG Hoffenheim,1.61471,0.0001,1.47366,1.24793,0.0,0.0048,84341,9.31025,0.0001,13.21405,26.0,2017-12-17 19:04,
SCH,3.0,6.0,8.0,1.091,0.77248,2.10351,74.293,10.2548,42.7302,52.985,133,8.59135,0.4993,0.0,0.0,0.0005,Schalke 04,1.78499,0.00195,0.72638,0.62463,0.0,0.0003,74039,10.25685,0.00195,15.1518,30.0,2017-12-17 19:04,
RBL,5.0,4.0,8.0,1.20701,0.88849,2.16142,72.62015,4.7732,48.42235,53.19555,11420,10.75145,0.35195,0.0,0.0,0.0016,RB Leipzig,1.84291,0.0009,1.54665,1.35641,0.0,0.00125,91099,8.2369,0.0009,15.01165,28.0,2017-12-17 19:04,
HAN,6.0,5.0,6.0,1.42531,1.10679,1.87087,62.4721,-8.09865,53.7493,45.65065,2428,13.6236,0.03345,0.0,0.0,0.04685,Hannover 96,1.55235,0.0,1.64386,1.30039,0.0,0.04815,74056,9.1353,0.0,11.2411,23.0,2017-12-17 19:04,
FRA,5.0,5.0,7.0,1.05349,0.73498,1.77268,69.46379,1.56445,38.89,40.45445,125,11.21965,0.16165,0.0,0.0,0.00625,Eintracht Frankfurt,1.45416,0.00015,1.37186,1.08724,0.0,0.00495,74052,9.52805,0.00015,13.2523,26.0,2017-12-17 19:04,
HSV,10.0,3.0,4.0,1.25101,0.93249,1.62946,61.70472,-17.3912,50.0873,32.6961,127,17.8251,0.00085,0.0,0.0,0.1824,Hamburg SV,1.31094,0.0,1.26873,1.23241,0.0,0.3631,78530,7.3828,0.0,8.7921,15.0,2017-12-17 19:04,
DOR,5.0,4.0,8.0,1.1408,0.82228,2.79343,82.47149,29.82865,45.15275,74.9814,124,8.92065,0.78265,0.0,0.0,5e-05,Borussia Dortmund,2.47492,0.00905,0.10477,0.11682,0.0,0.0,74050,7.39435,0.00905,17.685,28.0,2017-12-17 19:04,
LEV,3.0,7.0,7.0,1.16725,0.84873,2.3659,76.57702,17.8453,45.43165,63.27695,131,8.055,0.5333,0.0,0.0,0.0006,Bayer Leverkusen,2.04738,0.0024,0.8671,0.82158,0.0,0.0003,74045,10.96935,0.0024,14.97565,28.0,2017-12-17 19:04,
BMU,2.0,2.0,13.0,0.69905,0.38053,3.08348,92.0506,55.1596,23.38635,78.54595,132,3.6892,0.99985,0.0,0.0,0.0,Bayern Munich,2.76496,0.9847,0.00052,0.00207,0.0,0.0,74078,4.7451,0.9847,25.5657,41.0,2017-12-17 19:04,
BRE,8.0,6.0,3.0,1.23978,0.92126,1.81925,65.81307,-10.47155,44.37035,33.8988,137,14.9794,0.00325,0.0,0.0,0.14795,Werder Bremen,1.50073,0.0,1.31733,1.36109,0.0,0.21725,74042,10.3455,0.0,8.6751,15.0,2017-12-17 19:04,
HER,5.0,6.0,6.0,1.31215,0.99363,1.86634,65.00755,-3.82075,50.9968,47.17605,129,12.32215,0.05235,0.0,0.0,0.02865,Hertha Berlin,1.54782,5e-05,1.55922,1.26093,0.0,0.02725,74051,10.2324,5e-05,11.44545,24.0,2017-12-17 19:04,
STU,10.0,2.0,5.0,1.23372,0.9152,1.55049,60.43556,-15.53795,45.515,29.97705,134,17.8006,0.00185,0.0,0.0,0.1651,VfB Stuttgart,1.23197,0.0,1.28903,1.121,0.0,0.26645,74040,6.48195,0.0,9.71745,17.0,2017-12-17 19:04,
WLF,3.0,10.0,3.0,1.14185,0.82334,1.8843,69.37468,0.38975,43.3538,43.74355,138,9.68235,0.0429,0.0,0.0,0.0431,VfL Wolfsburg,1.56578,0.0,1.34145,1.2884,0.0,0.04345,74046,14.78695,0.0,9.5307,19.0,2017-12-13 21:29,
MGB,5.0,4.0,7.0,1.2893,0.97078,2.13326,70.33033,-2.43905,52.88315,50.4441,268,11.5672,0.19545,0.0,0.0,0.0059,Borussia Monchengladbach,1.81475,0.00045,1.62625,1.39102,0.0,0.0056,74048,8.4044,0.00045,14.0284,25.0,2017-12-13 21:29,
MNZ,8.0,4.0,4.0,1.25439,0.93588,1.68731,62.82908,-15.7478,51.98755,36.23975,2950,16.049,0.00355,0.0,0.0,0.15315,Mainz,1.3688,0.0,1.32185,1.2461,0.0,0.25275,74062,8.7905,0.0,9.1605,16.0,2017-12-13 21:29,
AUG,5.0,5.0,6.0,1.17239,0.85387,1.95871,69.98677,4.17475,43.8052,47.97995,3841,11.53545,0.1303,0.0,0.0,0.01395,FC Augsburg,1.64019,5e-05,1.49196,1.29859,0.0,0.0113,74082,9.65735,5e-05,12.8072,23.0,2017-12-13 21:29,
COL,13.0,3.0,0.0,1.46678,1.14826,1.58524,55.56636,-34.46835,61.6655,27.19715,122,22.19115,0.0,0.0,0.0,0.0353,FC Cologne,1.26672,0.0,1.22329,1.50749,0.0,0.93835,74049,7.5013,0.0,4.30755,3.0,2017-12-13 21:29,
FRE,6.0,6.0,4.0,1.34598,1.02747,1.70299,60.94526,-22.60065,55.9377,33.33705,126,14.5082,0.00475,0.0,0.0,0.1435,SC Freiburg,1.38447,0.0,1.4192,1.23793,0.0,0.2196,74053,10.6093,0.0,8.8825,18.0,2017-12-13 21:29,
HOF,4.0,5.0,7.0,1.1749,0.85638,1.93922,69.58158,3.882,45.22515,49.10715,7911,11.09055,0.17345,0.0,0.0,0.0066,TSG Hoffenheim,1.6207,0.00025,1.51368,1.23477,0.0,0.0047,84341,9.5291,0.00025,13.38035,26.0,2017-12-13 21:29,
SCH,3.0,5.0,8.0,1.07363,0.75512,2.04961,73.82392,9.44185,41.1789,50.62075,133,9.03835,0.45695,0.0,0.0,0.00085,Schalke 04,1.73109,0.00295,1.10646,0.87014,0.0,0.0002,74039,9.66815,0.00295,15.2935,29.0,2017-12-13 21:29,
RBL,4.0,4.0,8.0,1.15176,0.83325,2.13256,73.38745,7.2121,44.9134,52.1255,11420,9.7603,0.4537,0.0,0.0,0.00115,RB Leipzig,1.81404,0.00315,1.22998,1.04173,0.0,0.0006,91099,8.58305,0.00315,15.65665,28.0,2017-12-13 21:29,
HAN,6.0,4.0,6.0,1.38028,1.06176,1.74213,60.94023,-9.72465,50.2963,40.57165,2428,14.33215,0.02595,0.0,0.0,0.06505,Hannover 96,1.42361,0.0,1.57012,1.18625,0.0,0.07015,74056,8.50415,0.0,11.1637,22.0,2017-12-13 21:29,
FRA,5.0,4.0,7.0,1.0165,0.69798,1.75147,69.98888,2.18075,36.8452,39.02595,125,11.36655,0.1851,0.0,0.0,0.0061,Eintracht Frankfurt,1.43295,0.0003,1.32356,1.06718,0.0,0.0039,74052,8.923,0.0003,13.71045,25.0,2017-12-13 21:29,
HSV,9.0,3.0,4.0,1.21752,0.899,1.62972,62.53672,-15.4979,47.76925,32.27135,127,17.18425,0.00195,0.0,0.0,0.1726,Hamburg SV,1.3112,0.0,1.25735,1.20317,0.0,0.2953,78530,7.73065,0.0,9.0851,15.0,2017-12-13 21:29,
DOR,5.0,4.0,7.0,1.14548,0.82696,2.80219,82.4842,29.5953,45.07715,74.67245,124,9.11085,0.7051,0.0,0.0,0.0001,Borussia Dortmund,2.48367,0.0103,0.21819,0.24734,0.0,0.0001,74050,7.6744,0.0103,17.21475,25.0,2017-12-13 21:29,
LEV,3.0,6.0,7.0,1.06212,0.7436,2.30666,77.95706,19.4293,40.288,59.7173,131,8.00265,0.58475,0.0,0.0,0.0005,Bayer Leverkusen,1.98814,0.006,0.90562,0.80922,0.0,0.0002,74045,10.3474,0.006,15.64995,27.0,2017-12-13 21:29,
BMU,2.0,2.0,12.0,0.72317,0.40465,3.14075,92.06999,55.6908,24.2457,79.9365,132,3.8382,0.9998,0.0,0.0,0.0,Bayern Munich,2.82223,0.97655,0.00054,0.00212,0.0,0.0,74078,4.9328,0.97655,25.229,38.0,2017-12-13 21:29,
BRE,8.0,5.0,3.0,1.20161,0.88309,1.8159,66.66389,-9.253,42.22375,32.97075,137,15.01035,0.00545,0.0,0.0,0.12945,Werder Bremen,1.49738,0.0,1.29073,1.33587,0.0,0.18495,74042,9.72455,0.0,9.2651,14.0,2017-12-13 21:29,
HER,5.0,6.0,5.0,1.2897,0.97118,1.80036,64.25533,-6.1532,49.99755,43.84435,129,12.94075,0.0278,0.0,0.0,0.0601,Hertha Berlin,1.48185,0.0,1.48211,1.23604,0.0,0.0623,74051,10.56,0.0,10.49925,21.0,2017-12-13 21:29,
STU,9.0,2.0,5.0,1.26452,0.946,1.58492,60.42033,-16.112,46.97035,30.85835,134,17.50045,0.00305,0.0,0.0,0.1626,VfB Stuttgart,1.26641,0.0,1.33456,1.14082,0.0,0.2543,74040,6.65545,0.0,9.8441,17.0,2017-12-13 21:29,
WLF,3.0,8.0,3.0,1.18538,0.86686,1.944,69.42089,0.12275,46.1864,46.30915,138,10.5011,0.0598,0.0,0.0,0.03625,VfL Wolfsburg,1.62548,0.0002,1.42226,1.32214,0.0,0.0401,74046,13.20215,0.0002,10.29675,17.0,2017-12-06 21:43,
MGB,4.0,3.0,7.0,1.3233,1.00478,2.21804,70.98768,-0.54745,54.6195,54.07205,268,11.19275,0.2921,0.0,0.0,0.00375,Borussia Monchengladbach,1.89953,0.00265,1.76365,1.42249,0.0,0.00315,74048,7.76685,0.00265,15.0404,24.0,2017-12-06 21:43,
MNZ,7.0,3.0,4.0,1.27249,0.95397,1.69294,62.50506,-16.0213,52.6171,36.5958,2950,16.32255,0.00685,0.0,0.0,0.14235,Mainz,1.37442,0.0,1.35885,1.22216,0.0,0.2041,74062,8.1466,0.0,9.53085,15.0,2017-12-06 21:43,
AUG,4.0,4.0,6.0,1.13986,0.82134,1.92164,70.09476,5.21375,41.9243,47.13805,3841,11.24705,0.18075,0.0,0.0,0.0091,FC Augsburg,1.60312,0.00105,1.50597,1.1985,0.0,0.00695,74082,9.2055,0.00105,13.54745,22.0,2017-12-06 21:43,
COL,11.0,3.0,0.0,1.37689,1.05838,1.63228,58.71486,-32.70665,59.49905,26.7924,122,20.86915,0.0,0.0,0.0,0.0835,FC Cologne,1.31376,0.0,1.22169,1.44846,0.0,0.8324,74049,7.95265,0.0,5.1782,3.0,2017-12-06 21:43,
FRE,6.0,6.0,2.0,1.36426,1.04574,1.58641,58.02413,-27.88325,56.87285,28.9896,126,15.9908,0.0012,0.0,0.0,0.172,SC Freiburg,1.26789,0.0,1.34183,1.22216,0.0,0.4624,74053,11.0596,0.0,6.9496,12.0,2017-12-06 21:43,
HOF,3.0,5.0,6.0,1.17943,0.86091,2.08203,71.93905,7.8982,45.75465,53.65285,7911,10.24825,0.2434,0.0,0.0,0.00495,TSG Hoffenheim,1.76351,0.0017,1.60519,1.34613,0.0,0.0037,84341,9.87615,0.0017,13.8756,23.0,2017-12-06 21:43,
SCH,3.0,4.0,7.0,1.05237,0.73385,2.02548,73.9227,8.6261,40.69535,49.32145,133,9.7338,0.37145,0.0,0.0,0.00125,Schalke 04,1.70696,0.0045,1.10913,0.93061,0.0,0.0012,74039,9.1944,0.0045,15.0718,25.0,2017-12-06 21:43,
RBL,4.0,2.0,8.0,1.11809,0.79957,2.16401,74.63539,8.81685,43.9395,52.75635,11420,10.174,0.52365,0.0,0.0,0.00085,RB Leipzig,1.8455,0.01095,1.07451,0.88295,0.0,0.0007,91099,7.047,0.01095,16.779,26.0,2017-12-06 21:43,
HAN,5.0,4.0,5.0,1.3794,1.06088,1.70418,60.17628,-11.249,50.747,39.498,2428,14.3759,0.02365,0.0,0.0,0.0721,Hannover 96,1.38566,5e-05,1.54664,1.15778,0.0,0.0905,74056,9.0132,5e-05,10.6109,19.0,2017-12-06 21:43,
FRA,4.0,4.0,6.0,1.01599,0.69747,1.76286,70.215,1.20685,38.06,39.26685,125,11.3134,0.15285,0.0,0.0,0.00785,Eintracht Frankfurt,1.44434,0.0014,1.32267,1.08306,0.0,0.00735,74052,9.4239,0.0014,13.2627,22.0,2017-12-06 21:43,
HSV,8.0,2.0,4.0,1.23992,0.9214,1.62246,61.8299,-15.27475,48.9327,33.65795,127,17.05015,0.0045,0.0,0.0,0.14165,Hamburg SV,1.30394,5e-05,1.31895,1.15414,0.0,0.21975,78530,7.24255,5e-05,9.7073,14.0,2017-12-06 21:43,
DOR,4.0,4.0,6.0,1.16168,0.84316,2.86009,82.82726,31.42555,45.81895,77.2445,124,8.49945,0.7165,0.0,0.0,0.00015,Borussia Dortmund,2.54158,0.0246,0.22022,0.24429,0.0,0.0002,74050,7.95625,0.0246,17.5443,22.0,2017-12-06 21:43,
LEV,3.0,6.0,5.0,1.13866,0.82014,2.3371,76.76688,16.5128,44.26435,60.77715,131,8.7708,0.3872,0.0,0.0,0.0025,Bayer Leverkusen,2.01858,0.00485,1.61217,1.50685,0.0,0.00215,74045,10.7637,0.00485,14.4655,21.0,2017-12-06 21:43,
BMU,2.0,2.0,10.0,0.76334,0.44483,3.2643,92.27309,58.53305,26.494,85.02705,132,4.03145,0.9988,0.0,0.0,0.0,Bayern Munich,2.94578,0.9479,0.00057,0.00221,0.0,0.0,74078,5.11245,0.9479,24.8561,32.0,2017-12-06 21:43,
BRE,7.0,5.0,2.0,1.25018,0.93166,1.82665,65.70764,-12.56255,45.74915,33.1866,137,15.51915,0.00385,0.0,0.0,0.14495,Werder Bremen,1.50813,0.0,1.31206,1.36593,0.0,0.2488,74042,10.0419,0.0,8.43895,11.0,2017-12-06 21:43,
HER,5.0,5.0,4.0,1.27906,0.96054,1.79539,64.41051,-8.30495,50.69515,42.3902,129,13.68055,0.0225,0.0,0.0,0.0739,Hertha Berlin,1.47687,0.0,1.4426,1.23706,0.0,0.08785,74051,10.10015,0.0,10.2193,17.0,2017-12-06 21:43,
STU,7.0,2.0,5.0,1.28901,0.9705,1.66754,61.57705,-13.806,48.2358,34.4298,134,16.4121,0.01095,0.0,0.0,0.1029,VfB Stuttgart,1.34902,0.0001,1.42618,1.15126,0.0,0.13985,74040,7.0302,0.0001,10.5577,17.0,2017-12-06 21:43,
WLF,3.0,8.0,2.0,1.21177,0.89325,1.90995,68.18423,-3.90005,48.0869,44.18685,138,11.0938,0.03225,0.0,0.0,,VfL Wolfsburg,1.59143,0.0001,,,0.0,0.08725,74046,13.44695,0.0001,9.45925,14.0,2017-11-26 18:57,
MGB,3.0,3.0,7.0,1.29398,0.97546,2.2553,72.22079,3.628,52.37525,56.00325,268,10.33485,0.3646,0.0,0.0,,Borussia Monchengladbach,1.93679,0.00595,,,0.0,0.0027,74048,8.0171,0.00595,15.64805,24.0,2017-11-26 18:57,
MNZ,6.0,3.0,4.0,1.22002,0.9015,1.71052,64.14193,-12.40885,49.4511,37.04225,2950,15.3005,0.01445,0.0,0.0,,Mainz,1.392,0.0001,,,0.0,0.1488,74062,8.53835,0.0001,10.16115,15.0,2017-11-26 18:57,
AUG,4.0,4.0,5.0,1.15529,0.83677,1.85964,68.60031,1.5875,42.3803,43.9678,3841,11.9235,0.09675,0.0,0.0,,FC Augsburg,1.54112,0.0002,,,0.0,0.01955,74082,9.56735,0.0002,12.50915,19.0,2017-11-26 18:57,
COL,11.0,2.0,0.0,1.36296,1.04445,1.56053,57.48696,-34.55285,58.7741,24.22125,122,21.6634,0.0,0.0,0.0,,FC Cologne,1.24202,0.0,,,0.0,0.87255,74049,7.25165,0.0,5.08495,2.0,2017-11-26 18:57,
FRE,6.0,5.0,2.0,1.40161,1.08309,1.62355,57.93878,-27.72575,58.47185,30.7461,126,16.32595,0.0013,0.0,0.0,,SC Freiburg,1.30503,0.0,,,0.0,0.4563,74053,10.29165,0.0,7.3824,11.0,2017-11-26 18:57,
HOF,3.0,5.0,5.0,1.22381,0.90529,2.00331,69.57871,1.41845,48.0644,49.48285,7911,11.12285,0.13,0.0,0.0,,TSG Hoffenheim,1.68479,0.00055,,,0.0,0.01525,84341,10.1643,0.00055,12.71285,20.0,2017-11-26 18:57,
SCH,3.0,3.0,7.0,0.9907,0.67219,2.00916,75.0966,11.08685,37.8399,48.92675,133,9.5373,0.44935,0.0,0.0,,Schalke 04,1.69064,0.00815,,,0.0,0.00065,74039,8.48105,0.00815,15.98165,24.0,2017-11-26 18:57,
RBL,3.0,2.0,8.0,1.02221,0.70369,2.21351,77.49476,16.21675,38.919,55.13575,11420,8.81735,0.6715,0.0,0.0,,RB Leipzig,1.89499,0.0327,,,0.0,0.00025,91099,7.26705,0.0327,17.9156,26.0,2017-11-26 18:57,
HAN,4.0,4.0,5.0,1.36842,1.0499,1.65929,59.49331,-12.715,50.58745,37.87245,2428,14.44095,0.0155,0.0,0.0,,Hannover 96,1.34077,5e-05,,,0.0,0.103,74056,9.15345,5e-05,10.4056,19.0,2017-11-26 18:57,
FRA,4.0,4.0,5.0,1.02551,0.70699,1.75233,69.77908,-0.4987,38.41675,37.91805,125,11.84515,0.0908,0.0,0.0,,Eintracht Frankfurt,1.43381,0.0008,,,0.0,0.0214,74052,9.7129,0.0008,12.44195,19.0,2017-11-26 18:57,
HSV,8.0,1.0,4.0,1.27649,0.95797,1.65863,61.69506,-15.6283,50.8829,35.2546,127,17.5087,0.00645,0.0,0.0,,Hamburg SV,1.34012,0.0,,,0.0,0.23575,78530,6.4526,0.0,10.0387,13.0,2017-11-26 18:57,
DOR,4.0,3.0,6.0,1.18105,0.86253,2.86173,82.50422,31.0678,46.8989,77.9667,124,8.96585,0.69255,0.0,0.0,,Borussia Dortmund,2.54321,0.02785,,,0.0,0.0003,74050,7.1629,0.02785,17.87125,21.0,2017-11-26 18:57,
LEV,3.0,5.0,5.0,1.16175,0.84323,2.37667,76.84447,16.88105,45.5154,62.39645,131,9.1527,0.3859,0.0,0.0,,Bayer Leverkusen,2.05815,0.0062,,,0.0,0.0031,74045,9.9038,0.0062,14.9435,20.0,2017-11-26 18:57,
BMU,2.0,2.0,9.0,0.73167,0.41316,3.20449,92.33651,59.10345,24.908,84.01145,132,4.0046,0.99755,0.0,0.0,,Bayern Munich,2.88597,0.91735,,,0.0,0.0,74078,5.2301,0.91735,24.7653,29.0,2017-11-26 18:57,
BRE,7.0,5.0,1.0,1.27014,0.95162,1.8649,65.96709,-13.02825,47.1623,34.13405,137,15.7646,0.00265,0.0,0.0,,Werder Bremen,1.54638,0.0,,,0.0,0.3352,74042,10.2691,0.0,7.9663,8.0,2017-11-26 18:57,
HER,4.0,5.0,4.0,1.2694,0.95089,1.80772,64.88246,-6.74785,49.386,42.63815,129,12.93255,0.033,0.0,0.0,,Hertha Berlin,1.48921,0.0,,,0.0,0.0649,74051,10.37485,0.0,10.6926,17.0,2017-11-26 18:57,
STU,6.0,2.0,5.0,1.32319,1.00467,1.68859,61.19148,-13.78425,49.39215,35.6079,134,16.00755,0.0154,0.0,0.0,,VfB Stuttgart,1.37007,0.0,,,0.0,0.13245,74040,7.23055,0.0,10.7619,17.0,2017-11-26 18:57,
WLF,2.0,8.0,2.0,1.18659,0.86807,1.93133,69.16515,-2.29515,46.87395,44.5788,138,10.32095,0.0589,0.0,0.0,,VfL Wolfsburg,1.61281,0.0001,,,0.0,0.0594,74046,13.7534,0.0001,9.92565,14.0,2017-11-22 21:42,
MGB,3.0,3.0,6.0,1.31976,1.00124,2.22383,71.15853,0.22385,54.26385,54.4877,268,11.18725,0.2611,0.0,0.0,,Borussia Monchengladbach,1.90532,0.0018,,,0.0,0.00725,74048,8.21715,0.0018,14.5956,21.0,2017-11-22 21:42,
MNZ,5.0,3.0,4.0,1.20613,0.88761,1.71895,64.6516,-10.8091,48.1528,37.3437,2950,14.50585,0.02745,0.0,0.0,,Mainz,1.40043,0.0,,,0.0,0.1056,74062,8.8312,0.0,10.66295,15.0,2017-11-22 21:42,
AUG,4.0,4.0,4.0,1.17231,0.85379,1.82975,67.6325,0.02725,42.76785,42.7951,3841,12.40285,0.0768,0.0,0.0,,FC Augsburg,1.51123,0.00025,,,0.0,0.03375,74082,9.8471,0.00025,11.75005,16.0,2017-11-22 21:42,
COL,10.0,2.0,0.0,1.35222,1.03371,1.63129,59.28427,-30.7036,57.4069,26.7033,122,20.5818,0.0001,0.0,0.0,,FC Cologne,1.31277,0.0,,,0.0,0.76135,74049,7.5563,0.0,5.8619,2.0,2017-11-22 21:42,
FRE,6.0,5.0,1.0,1.41008,1.09156,1.609,57.42242,-29.04925,58.7413,29.69205,126,16.745,0.001,0.0,0.0,,SC Freiburg,1.29048,0.0,,,0.0,0.52265,74053,10.5565,0.0,6.6985,8.0,2017-11-22 21:42,
