code,current_losses,current_ties,current_wins,d_rating,global_d,global_o,global_rating,goal_diff,goals_against,goals_scored,id,losses,make_champs,make_europa,make_playoffs,make_pro_rel,name,o_rating,position_1,pro_rel_d,pro_rel_o,promoted,relegated,sdr_id,ties,win_league,wins,current_points,last_updated,group
STP,6.0,5.0,5.0,1.71789,1.53403,1.05459,34.5834,-15.09515,50.1031,35.00795,270,13.02145,0.0,0.0,0.0,0.01305,FC St. Pauli,0.87073,0.00295,1.36603,1.13652,0.01365,0.17275,74068,10.31715,0.00295,10.6614,20.0,2017-12-04 21:24,
FCK,10.0,4.0,2.0,1.73646,1.5526,0.9737,32.22557,-22.2111,52.997,30.7859,130,17.7787,0.0,0.0,0.0,0.0001,1. FC Kaiserslautern,0.78984,0.0,0.18863,0.19979,5e-05,0.78065,74037,9.28075,0.0,6.94055,10.0,2017-12-04 21:24,
EBS,3.0,9.0,4.0,1.58168,1.39782,1.21792,41.35871,5.5242,40.46605,45.99025,3067,9.02285,0.0,0.0,0.0,0.0414,Eintracht Braunschweig,1.03405,0.01615,1.32909,1.21357,0.0603,0.05355,74075,14.2553,0.01615,10.72185,21.0,2017-12-04 21:24,
FCU,4.0,5.0,7.0,1.78161,1.59775,1.4239,42.09473,12.71665,47.9906,60.70725,598,9.81355,0.0,0.0,0.0,0.11635,1. FC Union Berlin,1.24004,0.08645,1.6346,1.31118,0.23015,0.00685,74058,9.77845,0.08645,14.408,26.0,2017-12-04 21:24,
JAH,8.0,1.0,7.0,1.85387,1.67,1.2381,36.3942,0.02145,48.2796,48.30105,11017,14.9333,0.0,0.0,0.0,0.0312,Jahn Regensburg,1.05424,0.0094,1.56064,1.27523,0.03915,0.07495,79423,5.9615,0.0094,13.1052,22.0,2017-12-04 21:24,
DSC,5.0,4.0,7.0,1.72109,1.53723,1.34129,41.41535,6.38075,47.12465,53.5054,2506,10.99645,0.0,0.0,0.0,0.09,Arminia Bielefeld,1.15743,0.04995,1.53591,1.27065,0.1578,0.01435,74043,8.95635,0.04995,14.0472,25.0,2017-12-04 21:24,
BOC,6.0,5.0,5.0,1.56579,1.38193,1.10121,38.79267,-3.4128,41.19295,37.78015,121,12.3892,0.0,0.0,0.0,0.022,VfL Bochum,0.91734,0.00525,1.26995,1.14091,0.02415,0.10285,74055,10.3699,0.00525,11.2409,20.0,2017-12-04 21:24,
ING,6.0,3.0,7.0,1.26628,1.08242,1.5358,56.02581,19.8612,35.20905,55.07025,6367,9.5916,0.0,0.0,0.0,0.1482,FC Ingolstadt 04,1.35194,0.23675,1.2314,1.31771,0.50565,0.0012,79434,7.7275,0.23675,16.6809,24.0,2017-12-04 21:24,
DRM,6.0,6.0,4.0,1.73534,1.55148,1.38958,42.24584,1.0936,53.3987,54.4923,3812,11.85805,0.0,0.0,0.0,0.0262,SV Darmstadt 98,1.20572,0.0064,1.43634,1.43847,0.03385,0.0914,74070,10.9103,0.0064,11.23165,18.0,2017-12-04 21:24,
MSV,6.0,4.0,6.0,1.73953,1.55566,1.15691,36.66455,-4.7599,48.45755,43.69765,3308,12.7881,0.0,0.0,0.0,0.02745,MSV Duisburg,0.97305,0.00735,1.42833,1.17197,0.0327,0.07775,74038,9.1882,0.00735,12.0237,22.0,2017-12-04 21:24,
NUR,5.0,2.0,8.0,1.76273,1.57886,1.42919,42.5971,13.54825,47.90835,61.4566,269,11.16815,0.0,0.0,0.0,,1. FC Nürnberg,1.24533,0.10025,,,0.29725,0.00465,74077,7.11825,0.10025,15.7136,26.0,2017-11-27 21:28,
F95,3.0,3.0,9.0,1.64855,1.46469,1.13868,38.02777,6.4046,40.93135,47.33595,9707,10.04085,0.0,0.0,0.0,,Fortuna Düsseldorf,0.95482,0.0964,,,0.2924,0.0032,79413,8.56665,0.0964,15.3925,30.0,2017-11-27 21:28,
FUR,9.0,2.0,4.0,1.70222,1.51836,1.15609,37.37873,-8.88415,52.1012,43.21705,3070,15.93215,0.0,0.0,0.0,,SpVgg Greuther Fürth,0.97223,0.00065,,,0.00615,0.2834,74064,7.51585,0.00065,10.552,14.0,2017-11-27 21:28,
HOL,2.0,4.0,9.0,1.57834,1.39447,1.3123,43.71317,19.7175,41.3367,61.0542,7884,7.96815,0.0,0.0,0.0,,Holstein Kiel,1.12844,0.269,,,0.559,0.00045,74074,9.38475,0.269,16.6471,31.0,2017-11-27 21:28,
ERZ,6.0,4.0,5.0,1.78196,1.5981,0.97073,31.31764,-11.3613,47.113,35.7517,3849,14.3975,0.0,0.0,0.0,,Erzgebirge Aue,0.78687,0.001,,,0.00795,0.26835,74059,9.5566,0.001,10.0459,19.0,2017-11-27 21:28,
FCH,7.0,3.0,5.0,1.91,1.72613,1.20039,34.47228,-11.6902,57.2924,45.6022,6418,14.62805,0.0,0.0,0.0,,1. FC Heidenheim 1846,1.01653,0.00145,,,0.01395,0.1954,78229,8.2833,0.00145,11.08865,18.0,2017-11-27 21:28,
DRES,6.0,5.0,4.0,1.8142,1.63034,1.22112,36.75166,-6.38335,52.82935,46.446,7017,13.1058,0.0,0.0,0.0,,Dynamo Dresden,1.03726,0.0032,,,0.01945,0.17095,79405,10.32735,0.0032,10.56685,17.0,2017-11-27 21:28,
SVS,6.0,3.0,6.0,1.55192,1.36806,1.01352,36.84322,0.15495,38.46105,38.616,6392,13.20895,0.0,0.0,0.0,,SV Sandhausen,0.82965,0.00575,,,0.03755,0.08315,74085,8.8587,0.00575,11.93235,21.0,2017-11-27 21:28,
STP,5.0,5.0,5.0,1.63077,1.44691,1.08183,36.97469,-8.6604,45.16955,36.50915,270,12.0136,0.0,0.0,0.0,,FC St. Pauli,0.89797,0.0054,,,0.0352,0.10645,74068,10.7101,0.0054,11.2763,20.0,2017-11-27 21:28,
FCK,9.0,4.0,2.0,1.70786,1.524,0.95518,32.2949,-21.42015,50.7574,29.33725,130,17.1377,0.0,0.0,0.0,,1. FC Kaiserslautern,0.77132,0.0,,,0.0005,0.717,74037,9.67585,0.0,7.18645,10.0,2017-11-27 21:28,
EBS,3.0,9.0,3.0,1.62402,1.44016,1.18215,39.59816,1.0632,42.8107,43.8739,3067,9.92485,0.0,0.0,0.0,,Eintracht Braunschweig,0.99829,0.0049,,,0.0287,0.12305,74075,14.53705,0.0049,9.5381,18.0,2017-11-27 21:28,
FCU,3.0,5.0,7.0,1.75004,1.56617,1.44088,43.12142,14.7124,46.66465,61.37705,598,8.955,0.0,0.0,0.0,,1. FC Union Berlin,1.25701,0.1124,,,0.32575,0.00365,74058,10.08285,0.1124,14.96215,26.0,2017-11-27 21:28,
JAH,8.0,1.0,6.0,1.93541,1.75155,1.23551,34.81841,-2.89925,51.2725,48.37325,11017,15.72805,0.0,0.0,0.0,,Jahn Regensburg,1.05165,0.0031,,,0.0215,0.1516,79423,6.14895,0.0031,12.123,19.0,2017-11-27 21:28,
DSC,5.0,4.0,6.0,1.76467,1.58081,1.27572,39.0028,-0.388,48.7626,48.3746,2506,11.6773,0.0,0.0,0.0,,Arminia Bielefeld,1.09186,0.0197,,,0.08635,0.0381,74043,9.3278,0.0197,12.9949,22.0,2017-11-27 21:28,
BOC,6.0,5.0,4.0,1.58586,1.402,1.08135,37.87619,-5.0469,41.67945,36.63255,121,12.88365,0.0,0.0,0.0,,VfL Bochum,0.89748,0.00215,,,0.01765,0.16485,74055,10.68305,0.00215,10.4333,17.0,2017-11-27 21:28,
ING,5.0,3.0,7.0,1.22527,1.0414,1.57357,57.8473,24.3609,33.12895,57.48985,6367,8.48625,0.0,0.0,0.0,,FC Ingolstadt 04,1.38971,0.3562,,,0.6518,0.00075,79434,7.8826,0.3562,17.63115,24.0,2017-11-27 21:28,
DRM,5.0,6.0,4.0,1.73165,1.54779,1.44912,43.68565,4.1311,53.46355,57.59465,3812,10.8632,0.0,0.0,0.0,,SV Darmstadt 98,1.26526,0.01465,,,0.0757,0.05135,74070,11.07445,0.01465,12.06235,18.0,2017-11-27 21:28,
MSV,6.0,4.0,5.0,1.77966,1.5958,1.15073,35.73983,-7.3592,50.20465,42.84545,3308,13.2899,0.0,0.0,0.0,,MSV Duisburg,0.96687,0.0038,,,0.02455,0.1359,74038,9.44765,0.0038,11.26245,19.0,2017-11-27 21:28,
NUR,5.0,2.0,7.0,1.74459,1.56073,1.37859,41.80403,11.50305,46.98655,58.4896,269,11.6963,0.0,0.0,0.0,,1. FC Nürnberg,1.19473,0.05435,,,0.197,0.01045,74077,7.4705,0.05435,14.8332,23.0,2017-11-20 21:26,
F95,2.0,3.0,9.0,1.59581,1.41194,1.15877,39.60646,10.01485,38.14505,48.1599,9707,9.0103,0.0,0.0,0.0,,Fortuna Düsseldorf,0.97491,0.14615,,,0.38605,0.00125,79413,8.9184,0.14615,16.0713,30.0,2017-11-20 21:26,
FUR,9.0,2.0,3.0,1.75638,1.57252,1.09475,34.83161,-15.16545,54.0321,38.86665,3070,16.78185,0.0,0.0,0.0,,SpVgg Greuther Fürth,0.91089,0.0002,,,0.00225,0.4205,74064,7.82375,0.0002,9.3944,11.0,2017-11-20 21:26,
HOL,2.0,3.0,9.0,1.62809,1.44423,1.3662,43.92982,19.9522,43.44245,63.39465,7884,8.35145,0.0,0.0,0.0,,Holstein Kiel,1.18234,0.26295,,,0.551,0.0004,74074,8.57925,0.26295,17.0693,30.0,2017-11-20 21:26,
ERZ,6.0,3.0,5.0,1.7755,1.59164,0.98033,31.67172,-10.98085,46.94375,35.9629,3849,14.61595,0.0,0.0,0.0,,Erzgebirge Aue,0.79647,0.00135,,,0.00975,0.21825,74059,8.9056,0.00135,10.47845,18.0,2017-11-20 21:26,
FCH,7.0,3.0,4.0,1.91723,1.73337,1.16492,33.51679,-13.9199,57.62045,43.70055,6418,15.24615,0.0,0.0,0.0,,1. FC Heidenheim 1846,0.98106,0.0011,,,0.00625,0.28175,78229,8.61075,0.0011,10.1431,15.0,2017-11-20 21:26,
DRES,6.0,5.0,3.0,1.84578,1.66192,1.18305,35.256,-10.31515,53.8495,43.53435,7017,13.90135,0.0,0.0,0.0,,Dynamo Dresden,0.99919,0.00115,,,0.00785,0.26435,79405,10.61535,0.00115,9.4833,14.0,2017-11-20 21:26,
SVS,5.0,3.0,6.0,1.50431,1.32045,1.01757,37.93807,2.50215,36.6025,39.10465,6392,12.23265,0.0,0.0,0.0,,SV Sandhausen,0.83371,0.0121,,,0.0589,0.04225,74085,9.2045,0.0121,12.56285,21.0,2017-11-20 21:26,
STP,4.0,5.0,5.0,1.54285,1.35899,1.11663,39.66285,-2.4926,40.7942,38.3016,270,10.8122,0.0,0.0,0.0,,FC St. Pauli,0.93277,0.01205,,,0.06445,0.04605,74068,11.08855,0.01205,12.09925,20.0,2017-11-20 21:26,
FCK,8.0,4.0,2.0,1.67668,1.49282,0.98793,33.71091,-18.08605,49.42445,31.3384,130,16.173,0.0,0.0,0.0,,1. FC Kaiserslautern,0.80407,5e-05,,,0.00065,0.55405,74037,9.9918,5e-05,7.8352,10.0,2017-11-20 21:26,
EBS,2.0,9.0,3.0,1.56273,1.37887,1.17002,40.57867,3.0465,39.9354,42.9819,3067,9.01415,0.0,0.0,0.0,,Eintracht Braunschweig,0.98615,0.00865,,,0.046,0.0706,74075,14.91345,0.00865,10.0724,18.0,2017-11-20 21:26,
FCU,3.0,4.0,7.0,1.70184,1.51797,1.4193,43.61896,15.2521,44.22635,59.47845,598,9.17645,0.0,0.0,0.0,,1. FC Union Berlin,1.23544,0.11655,,,0.3382,0.003,74058,9.41765,0.11655,15.4059,25.0,2017-11-20 21:26,
JAH,8.0,1.0,5.0,1.99079,1.80693,1.18873,32.75441,-8.8495,53.3574,44.5079,11017,16.4922,0.0,0.0,0.0,,Jahn Regensburg,1.00487,0.001,,,0.0092,0.2434,79423,6.4646,0.001,11.0432,16.0,2017-11-20 21:26,
DSC,5.0,4.0,5.0,1.82208,1.63822,1.25306,37.35023,-3.8749,50.76265,46.88775,2506,12.35135,0.0,0.0,0.0,,Arminia Bielefeld,1.0692,0.009,,,0.04475,0.07195,74043,9.6243,0.009,12.02435,19.0,2017-11-20 21:26,
BOC,6.0,4.0,4.0,1.60121,1.41735,1.07734,37.46076,-5.31515,41.7664,36.45125,121,13.2772,0.0,0.0,0.0,,VfL Bochum,0.89347,0.0024,,,0.017,0.1526,74055,10.02175,0.0024,10.70105,16.0,2017-11-20 21:26,
ING,5.0,2.0,7.0,1.28228,1.09842,1.61891,57.47525,24.86165,35.07325,59.9349,6367,8.8614,0.0,0.0,0.0,,FC Ingolstadt 04,1.43505,0.34875,,,0.63915,0.0005,79434,7.0609,0.34875,18.0777,23.0,2017-11-20 21:26,
DRM,5.0,5.0,4.0,1.7044,1.52054,1.41109,43.37678,3.39345,51.6139,55.00735,3812,11.3402,0.0,0.0,0.0,,SV Darmstadt 98,1.22723,0.01325,,,0.0734,0.05025,74070,10.42615,0.01325,12.23365,17.0,2017-11-20 21:26,
MSV,5.0,4.0,5.0,1.71158,1.52772,1.18452,37.88196,-1.5264,46.36665,44.84025,3308,12.2207,0.0,0.0,0.0,,MSV Duisburg,1.00065,0.00895,,,0.04695,0.06565,74038,9.75305,0.00895,12.02625,19.0,2017-11-20 21:26,
NUR,5.0,1.0,7.0,1.73225,1.54839,1.3731,41.92771,11.74225,45.99035,57.7326,269,11.99875,0.0,0.0,0.0,,1. FC Nürnberg,1.18923,0.05815,,,0.19375,0.00875,74077,6.79215,0.05815,15.2091,22.0,2017-11-06 21:24,
F95,1.0,3.0,9.0,1.63196,1.4481,1.18129,39.41347,9.94195,39.43395,49.3759,9707,8.6548,0.0,0.0,0.0,,Fortuna Düsseldorf,0.99743,0.16005,,,0.39025,0.00065,79413,9.08325,0.16005,16.26195,30.0,2017-11-06 21:24,
FUR,9.0,1.0,3.0,1.79239,1.60853,1.09368,34.12489,-16.20595,54.67665,38.4707,3070,17.34665,0.0,0.0,0.0,,SpVgg Greuther Fürth,0.90982,0.0002,,,0.0025,0.41695,74064,7.1625,0.0002,9.49085,10.0,2017-11-06 21:24,
HOL,2.0,2.0,9.0,1.62124,1.43737,1.3569,43.85641,19.45065,42.92285,62.3735,7884,8.79165,0.0,0.0,0.0,,Holstein Kiel,1.17303,0.24755,,,0.5124,0.0005,74074,7.8824,0.24755,17.32595,29.0,2017-11-06 21:24,
ERZ,5.0,3.0,5.0,1.71493,1.53107,1.00708,33.46113,-6.76015,44.1164,37.35625,3849,13.6621,0.0,0.0,0.0,,Erzgebirge Aue,0.82322,0.00305,,,0.01855,0.1301,74059,9.2745,0.00305,11.0634,18.0,2017-11-06 21:24,
FCH,7.0,3.0,3.0,1.87815,1.69429,1.08607,32.36896,-16.25585,55.3106,39.05475,6418,15.84545,0.0,0.0,0.0,,1. FC Heidenheim 1846,0.90221,0.0005,,,0.0031,0.38305,78229,9.04345,0.0005,9.1111,12.0,2017-11-06 21:24,
DRES,5.0,5.0,3.0,1.81547,1.63161,1.18919,35.97323,-8.39825,52.1385,43.74025,7017,13.01835,0.0,0.0,0.0,,Dynamo Dresden,1.00533,0.00175,,,0.01405,0.1809,79405,10.98565,0.00175,9.996,14.0,2017-11-06 21:24,
SVS,5.0,3.0,5.0,1.52799,1.34413,0.99355,36.81932,-0.0084,37.15265,37.14425,6392,12.9069,0.0,0.0,0.0,,SV Sandhausen,0.80969,0.0049,,,0.03,0.08225,74085,9.5243,0.0049,11.5688,18.0,2017-11-06 21:24,
STP,4.0,4.0,5.0,1.49679,1.31293,1.11354,40.56635,-1.1657,38.79915,37.63345,270,10.8135,0.0,0.0,0.0,,FC St. Pauli,0.92968,0.0181,,,0.0817,0.0325,74068,10.46995,0.0181,12.71655,19.0,2017-11-06 21:24,
FCK,8.0,4.0,1.0,1.6855,1.50164,0.97081,33.1104,-20.03685,49.6786,29.64175,130,16.69425,0.0,0.0,0.0,,1. FC Kaiserslautern,0.78695,0.0,,,0.0001,0.63835,74037,10.3808,0.0,6.92495,7.0,2017-11-06 21:24,
EBS,2.0,8.0,3.0,1.53988,1.35602,1.14987,40.56085,2.7724,38.7378,41.5102,3067,9.39025,0.0,0.0,0.0,,Eintracht Braunschweig,0.96601,0.008,,,0.04495,0.06605,74075,14.2721,0.008,10.33765,17.0,2017-11-06 21:24,
FCU,2.0,4.0,7.0,1.5858,1.40194,1.39103,45.41459,17.69055,39.39875,57.0893,598,8.10825,0.0,0.0,0.0,,1. FC Union Berlin,1.20717,0.17045,,,0.42995,0.0013,74058,9.83775,0.17045,16.054,25.0,2017-11-06 21:24,
JAH,8.0,0.0,5.0,1.98549,1.80163,1.15453,32.06483,-9.9107,52.47785,42.56715,11017,17.10795,0.0,0.0,0.0,,Jahn Regensburg,0.97067,0.001,,,0.00735,0.2412,79423,5.7597,0.001,11.13235,15.0,2017-11-06 21:24,
DSC,5.0,3.0,5.0,1.79095,1.60709,1.23555,37.54075,-3.6408,49.27835,45.63755,2506,12.6064,0.0,0.0,0.0,,Arminia Bielefeld,1.05169,0.0085,,,0.04995,0.0655,74043,9.01465,0.0085,12.37895,18.0,2017-11-06 21:24,
BOC,6.0,3.0,4.0,1.59964,1.41578,1.09986,38.05905,-4.40505,41.45435,37.0493,121,13.40335,0.0,0.0,0.0,,VfL Bochum,0.916,0.00405,,,0.02135,0.1169,74055,9.33545,0.00405,11.2612,15.0,2017-11-06 21:24,
ING,5.0,2.0,6.0,1.30934,1.12548,1.65236,57.55891,25.0839,36.1826,61.2665,6367,9.0403,0.0,0.0,0.0,,FC Ingolstadt 04,1.46849,0.28095,,,0.5577,0.00075,79434,7.267,0.28095,17.6927,20.0,2017-11-06 21:24,
DRM,4.0,5.0,4.0,1.66525,1.48139,1.43157,44.6645,5.99235,49.72755,55.7199,3812,10.3154,0.0,0.0,0.0,,SV Darmstadt 98,1.24771,0.02885,,,0.11505,0.02575,74070,10.7238,0.02885,12.9608,17.0,2017-11-06 21:24,
MSV,5.0,4.0,4.0,1.75654,1.57268,1.14415,36.02587,-5.88635,47.9561,42.06975,3308,12.8463,0.0,0.0,0.0,,MSV Duisburg,0.96029,0.00395,,,0.0241,0.11475,74038,10.0894,0.00395,11.0643,16.0,2017-11-06 21:24,
NUR,4.0,1.0,7.0,1.72702,1.54316,1.39787,42.60702,13.2917,45.51705,58.80875,269,11.2689,0.0,0.0,0.0,,1. FC Nürnberg,1.21401,0.0992,,,0.26865,0.0063,74077,7.00255,0.0992,15.72855,22.0,2017-10-30 21:23,
F95,1.0,2.0,9.0,1.5849,1.40104,1.1805,40.37142,11.3985,37.56805,48.96655,9707,8.65985,0.0,0.0,0.0,,Fortuna Düsseldorf,0.99664,0.2179,,,0.45845,0.00055,79413,8.41425,0.2179,16.9259,29.0,2017-10-30 21:23,
FUR,8.0,1.0,3.0,1.74012,1.55626,1.0888,34.99751,-14.3714,52.19905,37.82765,3070,16.50235,0.0,0.0,0.0,,SpVgg Greuther Fürth,0.90494,0.0008,,,0.00485,0.32595,74064,7.47225,0.0008,10.0254,10.0,2017-10-30 21:23,
HOL,2.0,2.0,8.0,1.66297,1.47911,1.3215,42.14594,15.23855,44.85845,60.097,7884,9.4107,0.0,0.0,0.0,,Holstein Kiel,1.13764,0.17245,,,0.39655,0.00155,74074,8.1538,0.17245,16.4355,26.0,2017-10-30 21:23,
ERZ,5.0,2.0,5.0,1.7056,1.52174,1.02177,34.00457,-6.1612,44.27725,38.11605,3849,13.87385,0.0,0.0,0.0,,Erzgebirge Aue,0.8379,0.00555,,,0.0267,0.1181,74059,8.5639,0.00555,11.56225,17.0,2017-10-30 21:23,
FCH,7.0,2.0,3.0,1.87691,1.69305,1.05477,31.64753,-17.9528,55.1157,37.1629,6418,16.59835,0.0,0.0,0.0,,1. FC Heidenheim 1846,0.8709,0.00025,,,0.00255,0.41915,78229,8.30125,0.00025,9.1004,11.0,2017-10-30 21:23,
DRES,4.0,5.0,3.0,1.76685,1.58299,1.21907,37.6201,-4.2255,49.98155,45.75605,7017,12.1346,0.0,0.0,0.0,,Dynamo Dresden,1.03521,0.00565,,,0.0297,0.11945,79405,11.23745,0.00565,10.62795,14.0,2017-10-30 21:23,
SVS,4.0,3.0,5.0,1.54666,1.3628,1.01779,37.06177,1.5558,37.5167,39.0725,6392,12.1551,0.0,0.0,0.0,,SV Sandhausen,0.83393,0.0102,,,0.05355,0.05845,74085,9.7702,0.0102,12.0747,18.0,2017-10-30 21:23,
STP,3.0,4.0,5.0,1.52232,1.33846,1.12817,40.3895,-0.7773,39.7602,38.9829,270,10.3705,0.0,0.0,0.0,,FC St. Pauli,0.9443,0.0288,,,0.10945,0.02725,74068,10.6553,0.0288,12.9742,19.0,2017-10-30 21:23,
FCK,8.0,3.0,1.0,1.74328,1.55942,1.00296,32.82529,-20.30615,51.89995,31.5938,130,17.17245,0.0,0.0,0.0,,1. FC Kaiserslautern,0.8191,0.0,,,0.0008,0.615,74037,9.51835,0.0,7.3092,6.0,2017-10-30 21:23,
EBS,2.0,7.0,3.0,1.5416,1.35774,1.13237,40.08547,2.3709,38.2579,40.6288,3067,9.8446,0.0,0.0,0.0,,Eintracht Braunschweig,0.94851,0.0128,,,0.0532,0.07065,74075,13.5587,0.0128,10.5967,16.0,2017-10-30 21:23,
FCU,2.0,4.0,6.0,1.60693,1.42307,1.41295,45.47162,17.46885,40.7607,58.22955,598,8.33895,0.0,0.0,0.0,,1. FC Union Berlin,1.22909,0.1555,,,0.37225,0.0028,74058,10.06135,0.1555,15.5997,22.0,2017-10-30 21:23,
JAH,8.0,0.0,4.0,1.97701,1.79315,1.12061,31.43242,-11.64515,51.91885,40.2737,11017,17.6022,0.0,0.0,0.0,,Jahn Regensburg,0.93675,0.00055,,,0.0055,0.3402,79423,6.0664,0.00055,10.3314,12.0,2017-10-30 21:23,
DSC,5.0,2.0,5.0,1.816,1.63214,1.22896,36.9017,-4.21635,50.02735,45.811,2506,13.116,0.0,0.0,0.0,,Arminia Bielefeld,1.0451,0.01275,,,0.0576,0.0691,74043,8.26085,0.01275,12.62315,17.0,2017-10-30 21:23,
BOC,6.0,2.0,4.0,1.65137,1.46751,1.13773,37.94741,-4.57115,43.61245,39.0413,121,13.84,0.0,0.0,0.0,,VfL Bochum,0.95387,0.00625,,,0.02945,0.1221,74055,8.51885,0.00625,11.64115,14.0,2017-10-30 21:23,
ING,5.0,2.0,5.0,1.33583,1.15197,1.64773,56.84069,24.0286,37.051,61.0796,6367,9.42485,0.0,0.0,0.0,,FC Ingolstadt 04,1.46386,0.22775,,,0.4815,0.00185,79434,7.51845,0.22775,17.0567,17.0,2017-10-30 21:23,
DRM,4.0,4.0,4.0,1.63966,1.4558,1.43305,45.23867,6.569,48.55385,55.12285,3812,10.5633,0.0,0.0,0.0,,SV Darmstadt 98,1.24918,0.04085,,,0.1349,0.02265,74070,10.01845,0.04085,13.41825,16.0,2017-10-30 21:23,
MSV,5.0,4.0,3.0,1.79768,1.61382,1.15771,35.56288,-7.6949,49.9845,42.2896,3308,13.424,0.0,0.0,0.0,,MSV Duisburg,0.97385,0.00275,,,0.01515,0.1798,74038,10.30655,0.00275,10.26945,13.0,2017-10-30 21:23,
NUR,3.0,1.0,7.0,1.7343,1.55044,1.44036,43.43154,15.64015,46.1388,61.77895,269,10.4169,0.0,0.0,0.0,,1. FC Nürnberg,1.25649,0.14335,,,0.3342,0.00305,74077,7.16115,0.14335,16.42195,22.0,2017-10-23 20:27,
F95,1.0,1.0,9.0,1.64234,1.45848,1.21033,39.90861,10.75785,40.2095,50.96735,9707,9.22205,0.0,0.0,0.0,,Fortuna Düsseldorf,1.02647,0.2017,,,0.4309,0.00055,79413,7.59265,0.2017,17.1853,28.0,2017-10-23 20:27,
FUR,8.0,1.0,2.0,1.75096,1.56709,1.06671,34.25046,-15.9305,52.57415,36.64365,3070,16.96225,0.0,0.0,0.0,,SpVgg Greuther Fürth,0.88285,0.00015,,,0.00315,0.38815,74064,7.765,0.00015,9.27275,7.0,2017-10-23 20:27,
HOL,2.0,1.0,8.0,1.71417,1.53031,1.32538,41.18408,13.9032,46.8131,60.7163,7884,10.11715,0.0,0.0,0.0,,Holstein Kiel,1.14152,0.1508,,,0.34645,0.0017,74074,7.341,0.1508,16.54185,25.0,2017-10-23 20:27,
ERZ,5.0,1.0,5.0,1.71997,1.53611,1.01113,33.46636,-7.38775,45.17525,37.7875,3849,14.5455,0.0,0.0,0.0,,Erzgebirge Aue,0.82727,0.0044,,,0.0226,0.11895,74059,7.8007,0.0044,11.6538,16.0,2017-10-23 20:27,
FCH,7.0,2.0,2.0,1.93538,1.75152,1.05931,30.72852,-20.2639,57.99555,37.73165,6418,17.2902,0.0,0.0,0.0,,1. FC Heidenheim 1846,0.87545,0.00025,,,0.00235,0.50915,78229,8.44145,0.00025,8.26835,8.0,2017-10-23 20:27,
DRES,4.0,4.0,3.0,1.77678,1.59292,1.24125,37.95175,-3.66345,50.571,46.90755,7017,12.3857,0.0,0.0,0.0,,Dynamo Dresden,1.05739,0.0082,,,0.03575,0.1024,79405,10.45365,0.0082,11.16065,13.0,2017-10-23 20:27,
SVS,3.0,3.0,5.0,1.5148,1.33094,1.02433,37.89318,3.17055,36.27345,39.444,6392,11.36285,0.0,0.0,0.0,,SV Sandhausen,0.84047,0.02065,,,0.0738,0.0397,74085,10.08435,0.02065,12.5528,18.0,2017-10-23 20:27,
STP,3.0,3.0,5.0,1.50643,1.32257,1.13768,40.9702,0.33135,39.4961,39.82745,270,10.45385,0.0,0.0,0.0,,FC St. Pauli,0.95382,0.0365,,,0.1269,0.02215,74068,9.9424,0.0365,13.60375,18.0,2017-10-23 20:27,
FCK,7.0,3.0,1.0,1.66359,1.47973,1.00908,34.49729,-16.5829,48.86145,32.27855,130,16.0975,0.0,0.0,0.0,,1. FC Kaiserslautern,0.82522,0.0002,,,0.0022,0.45835,74037,9.8696,0.0002,8.0329,6.0,2017-10-23 20:27,
EBS,2.0,6.0,3.0,1.57088,1.38702,1.13878,39.62947,1.7662,39.2826,41.0488,3067,10.3857,0.0,0.0,0.0,,Eintracht Braunschweig,0.95492,0.01335,,,0.0507,0.0654,74075,12.7849,0.01335,10.8294,15.0,2017-10-23 20:27,
FCU,2.0,3.0,6.0,1.61548,1.43162,1.4417,45.95322,18.24875,41.50385,59.7526,598,8.6195,0.0,0.0,0.0,,1. FC Union Berlin,1.25784,0.16895,,,0.39225,0.003,74058,9.22335,0.16895,16.15715,21.0,2017-10-23 20:27,
JAH,8.0,0.0,3.0,1.98832,1.80446,1.06898,30.04685,-15.3341,52.6504,37.3163,11017,18.3105,0.0,0.0,0.0,,Jahn Regensburg,0.88511,0.00035,,,0.0024,0.4445,79423,6.37125,0.00035,9.31825,9.0,2017-10-23 20:27,
DSC,4.0,2.0,5.0,1.78818,1.60432,1.22557,37.35874,-2.60055,48.61865,46.0181,2506,12.54905,0.0,0.0,0.0,,Arminia Bielefeld,1.04171,0.01705,,,0.0679,0.04925,74043,8.5391,0.01705,12.91185,17.0,2017-10-23 20:27,
BOC,6.0,1.0,4.0,1.69384,1.50998,1.17817,38.0822,-3.9244,45.6261,41.7017,121,14.1257,0.0,0.0,0.0,,VfL Bochum,0.99431,0.0083,,,0.03755,0.10095,74055,7.6791,0.0083,12.1952,13.0,2017-10-23 20:27,
ING,5.0,2.0,4.0,1.33183,1.14796,1.62405,56.42231,22.101,37.2929,59.3939,6367,9.7224,0.0,0.0,0.0,,FC Ingolstadt 04,1.44019,0.16785,,,0.3809,0.00335,79434,7.85545,0.16785,16.42215,14.0,2017-10-23 20:27,
DRM,4.0,3.0,4.0,1.64471,1.46085,1.47467,46.08512,8.0458,49.04465,57.09045,3812,10.6928,0.0,0.0,0.0,,SV Darmstadt 98,1.2908,0.05435,,,0.1686,0.01695,74070,9.1753,0.05435,14.1319,15.0,2017-10-23 20:27,
