code,current_losses,current_ties,current_wins,d_rating,global_d,global_o,global_rating,goal_diff,goals_against,goals_scored,id,losses,make_champs,make_europa,make_playoffs,make_pro_rel,name,o_rating,position_1,pro_rel_d,pro_rel_o,promoted,relegated,sdr_id,ties,win_league,wins,current_points,last_updated,group
GUI,12.0,8.0,9.0,1.26816,1.14794,1.33709,49.84829,-19.39635,57.96205,38.5657,171,16.59365,0.0,0.0,0.0,0.04395,Guingamp,1.21687,0.0,1.41494,1.06559,0.0,0.04155,74451,10.23325,0.0,11.1731,35.0,2018-03-14 17:52,
BOR,12.0,7.0,10.0,0.96259,0.84237,1.46063,60.28294,-3.3019,46.96075,43.65885,159,15.0149,0.0,0.0,0.0,0.00105,Bordeaux,1.34042,0.0,0.83649,0.72406,0.0,0.00055,74428,9.5586,0.0,13.4265,37.0,2018-03-14 17:52,
MRS,4.0,8.0,17.0,0.85393,0.73371,2.13433,75.64895,33.7805,41.61565,75.39615,176,5.5936,0.8107,0.0,0.0,0.0,Marseille,2.01411,0.0,0.00064,0.00151,0.0,0.0,74431,10.0594,0.0,22.347,59.0,2018-03-14 17:52,
CAN,14.0,5.0,10.0,1.04012,0.9199,1.34374,55.57912,-13.85365,44.6358,30.78215,2927,17.79195,0.0,0.0,0.0,0.0203,Caen,1.22352,0.0,1.21657,1.05318,0.0,0.01585,74445,7.63205,0.0,12.576,35.0,2018-03-14 17:52,
NCE,11.0,6.0,12.0,1.10362,0.9834,1.59708,59.76573,-4.63825,53.70245,49.0642,2502,14.8148,0.0,0.0,0.0,0.0,Nice,1.47686,0.0,0.00083,0.00111,0.0,0.0,74437,8.3679,0.0,14.8173,42.0,2018-03-14 17:52,
TRY,16.0,4.0,8.0,1.1555,1.03528,1.15458,47.9843,-20.002,51.7613,31.7593,170,20.9911,0.0,0.0,0.0,0.22125,Troyes,1.03436,0.0,1.15181,1.00293,0.0,0.4515,74461,6.8552,0.0,10.1537,28.0,2018-03-06 21:45,
LYON,5.0,9.0,14.0,0.94551,0.82529,2.03103,71.89937,32.52025,43.37825,75.8985,167,7.02,0.2821,0.0,0.0,0.0,Lyon,1.91081,0.0,0.00071,0.00143,0.0,0.0,74432,11.2894,0.0,19.6906,51.0,2018-03-06 21:45,
TOU,13.0,8.0,7.0,0.99357,0.87335,1.38841,57.82585,-10.5361,47.82855,37.29245,179,16.4576,0.0,0.0,0.0,0.071,Toulouse,1.26819,0.0,1.10503,1.10577,0.0,0.0703,74439,10.87365,0.0,10.66875,29.0,2018-03-06 21:45,
STRA,13.0,7.0,8.0,1.39673,1.27651,1.40162,48.42684,-21.9084,64.82135,42.91295,180,17.8115,0.0,0.0,0.0,0.1238,Strasbourg,1.2814,0.0,1.48659,1.17252,0.0,0.1665,74446,9.5557,0.0,10.6328,31.0,2018-03-06 21:45,
MNT,6.0,13.0,9.0,0.83518,0.71496,1.32577,60.52044,3.4049,31.37635,34.78125,274,9.3167,0.0,0.0,0.0,0.0,Montpellier,1.20555,0.0,0.00063,0.0009,0.0,0.0,74452,16.14845,0.0,12.53485,40.0,2018-03-06 21:45,
LLE,15.0,6.0,7.0,1.22979,1.10957,1.32205,50.39199,-21.84925,58.93595,37.0867,166,19.45765,0.0,0.0,0.0,0.196,Lille,1.20183,0.0,1.25075,1.139,0.0,0.3612,74438,8.63275,0.0,9.9096,27.0,2018-03-06 21:45,
MON,4.0,6.0,18.0,0.96242,0.8422,2.38941,77.04484,47.81035,40.8601,88.67045,174,6.21225,0.96575,0.0,0.0,0.0,AS Monaco,2.26919,0.00025,0.00072,0.0017,0.0,0.0,74430,8.0056,0.00025,23.78215,60.0,2018-03-06 21:45,
NAN,10.0,7.0,11.0,0.97534,0.85512,1.46491,60.05272,0.43255,39.8242,40.25675,165,13.22215,0.0,0.0,0.0,0.0,Nantes,1.34469,0.0,0.00073,0.00101,0.0,0.0,74463,9.76605,0.0,15.0118,40.0,2018-03-06 21:45,
REN,11.0,5.0,12.0,0.99254,0.87232,1.49766,60.34838,0.4384,47.08,47.5184,169,14.6442,0.0,0.0,0.0,5e-05,Stade Rennes,1.37744,0.0,0.08889,0.05959,0.0,0.0,74434,7.68835,0.0,15.66745,41.0,2018-03-06 21:45,
AMI,15.0,5.0,8.0,1.23889,1.11867,1.1399,45.61302,-17.0021,48.40155,31.39945,3335,20.36195,0.0,0.0,0.0,0.20005,Amiens,1.01968,0.0,1.26702,0.95927,0.0,0.3707,74450,7.39235,0.0,10.2457,29.0,2018-03-06 21:45,
ANG,11.0,10.0,7.0,1.03414,0.91393,1.44657,58.1415,-9.92625,52.8764,42.95015,7868,14.9519,0.0,0.0,0.0,0.05155,Angers,1.32635,0.0,1.17234,1.13896,0.0,0.0442,74464,12.68845,0.0,10.35965,31.0,2018-03-06 21:45,
PSG,2.0,2.0,24.0,0.59905,0.47883,3.11626,90.88396,87.9379,25.1373,113.0752,160,2.69615,1.0,0.0,0.0,0.0,Paris Saint-Germain,2.99604,0.99975,0.00045,0.00225,0.0,0.0,74427,3.3379,0.99975,31.96595,74.0,2018-03-06 21:45,
MTZ,18.0,5.0,5.0,1.42083,1.30061,1.41212,48.13237,-30.32495,66.78895,36.464,177,22.91935,0.0,0.0,0.0,0.0568,Metz,1.2919,0.0,1.2638,1.42505,0.0,0.91365,74444,7.4681,0.0,7.61255,20.0,2018-03-06 21:45,
STE,11.0,8.0,9.0,1.16728,1.04706,1.42422,54.32858,-16.55765,57.02865,40.471,178,15.3801,0.0,0.0,0.0,0.01905,St Etienne,1.304,0.0,1.36847,1.09333,0.0,0.01615,74436,10.624,0.0,11.9959,35.0,2018-03-06 21:45,
DIJ,12.0,6.0,10.0,1.33749,1.21727,1.59627,54.21014,-16.33675,68.3543,52.01755,3170,16.2237,0.0,0.0,0.0,0.0095,Dijon FCO,1.47605,0.0,1.58192,1.23739,0.0,0.00675,74455,8.61045,0.0,13.16585,36.0,2018-03-06 21:45,
GUI,11.0,8.0,9.0,1.17055,1.05033,1.30172,51.32112,-15.51,52.9426,37.4326,171,15.7593,0.0,0.0,0.0,0.02855,Guingamp,1.1815,0.0,1.34631,1.00723,0.0,0.02425,74451,10.61975,0.0,11.62095,35.0,2018-03-06 21:45,
BOR,12.0,6.0,10.0,0.9806,0.86038,1.49571,60.60865,-2.91725,47.9745,45.05725,159,15.26355,0.0,0.0,0.0,0.0012,Bordeaux,1.37549,0.0,1.09254,0.9668,0.0,0.00065,74428,8.8488,0.0,13.88765,36.0,2018-03-06 21:45,
MRS,4.0,8.0,16.0,0.8612,0.74098,2.04201,74.0267,32.1883,41.70885,73.89715,176,5.9731,0.75215,0.0,0.0,0.0,Marseille,1.92179,0.0,0.00065,0.00144,0.0,0.0,74431,10.45455,0.0,21.57235,56.0,2018-03-06 21:45,
CAN,13.0,5.0,10.0,1.06297,0.94275,1.38022,55.87122,-13.7985,45.50195,31.70345,2927,17.39435,0.0,0.0,0.0,0.0209,Caen,1.26,0.0,1.24682,1.06181,0.0,0.0161,74445,7.8049,0.0,12.80075,35.0,2018-03-06 21:45,
NCE,11.0,6.0,11.0,1.07052,0.9503,1.48825,58.17815,-8.06345,52.47885,44.4154,2502,15.23915,0.0,0.0,0.0,0.0003,Nice,1.36803,0.0,0.45958,0.36468,0.0,0.0003,74437,8.7441,0.0,14.01675,39.0,2018-03-06 21:45,
TRY,15.0,4.0,8.0,1.16954,1.04932,1.19245,48.61638,-19.8691,52.5844,32.7153,170,20.7562,0.0,0.0,0.0,0.1969,Troyes,1.07224,0.0,1.16423,1.03286,0.0,0.44765,74461,6.9746,0.0,10.2692,28.0,2018-02-25 22:00,
LYON,5.0,8.0,14.0,0.94643,0.82622,2.0292,71.84717,32.4961,43.51825,76.01435,167,7.36285,0.28255,0.0,0.0,0.0,Lyon,1.90898,0.0,0.00071,0.00143,0.0,0.0,74432,10.60365,0.0,20.0335,50.0,2018-02-25 22:00,
TOU,13.0,7.0,7.0,1.00497,0.88475,1.37982,57.33214,-10.74465,48.11255,37.3679,179,16.8461,0.0,0.0,0.0,0.0788,Toulouse,1.2596,0.0,1.11183,1.09976,0.0,0.09075,74439,10.16855,0.0,10.98535,28.0,2018-02-25 22:00,
STRA,12.0,7.0,8.0,1.40873,1.28852,1.42662,48.74207,-20.28745,64.29695,44.0095,180,17.27,0.0,0.0,0.0,0.1022,Strasbourg,1.3064,0.0,1.51565,1.17812,0.0,0.14315,74446,9.80955,0.0,10.92045,31.0,2018-02-25 22:00,
MNT,6.0,12.0,9.0,0.83415,0.71393,1.32686,60.57408,3.34375,31.4469,34.79065,274,9.67895,0.00015,0.0,0.0,5e-05,Montpellier,1.20664,0.0,0.08365,0.06386,0.0,0.0,74452,15.4652,0.0,12.85585,39.0,2018-02-25 22:00,
LLE,14.0,6.0,7.0,1.20025,1.08003,1.30993,50.80386,-21.38235,58.02725,36.6449,166,18.94535,0.0,0.0,0.0,0.1791,Lille,1.18971,0.0,1.23464,1.11825,0.0,0.33215,74438,8.95435,0.0,10.1003,27.0,2018-02-25 22:00,
MON,4.0,6.0,17.0,0.9636,0.84338,2.36913,76.73466,47.50555,40.8383,88.34385,174,6.41135,0.92245,0.0,0.0,0.0,AS Monaco,2.24891,0.0005,0.00072,0.00169,0.0,0.0,74430,8.25455,0.0005,23.3341,57.0,2018-02-25 22:00,
NAN,10.0,6.0,11.0,0.98338,0.86316,1.44596,59.41706,-0.82235,40.56975,39.7474,165,13.8752,0.00015,0.0,0.0,5e-05,Nantes,1.32574,0.0,0.08454,0.05896,0.0,5e-05,74463,9.0329,0.0,15.0919,39.0,2018-02-25 22:00,
REN,11.0,5.0,11.0,1.00688,0.88666,1.48654,59.73671,-1.63975,48.23155,46.5918,169,15.0053,0.0,0.0,0.0,0.00035,Stade Rennes,1.36632,0.0,0.43699,0.33326,0.0,0.00025,74434,7.97565,0.0,15.01905,38.0,2018-02-25 22:00,
AMI,14.0,5.0,8.0,1.22857,1.10836,1.15449,46.23187,-14.8529,47.4179,32.565,3335,19.68145,0.0,0.0,0.0,0.16,Amiens,1.03427,0.0,1.27247,0.951,0.0,0.2944,74450,7.70775,0.0,10.6108,29.0,2018-02-25 22:00,
ANG,11.0,10.0,6.0,1.04781,0.92759,1.4033,56.79535,-12.94805,53.8598,40.91175,7868,15.27235,0.0,0.0,0.0,0.0997,Angers,1.28308,0.0,1.14177,1.13363,0.0,0.11875,74464,13.001,0.0,9.72665,28.0,2018-02-25 22:00,
PSG,2.0,2.0,23.0,0.61457,0.49435,3.20021,91.22185,88.39705,25.94885,114.3459,160,2.75415,1.0,0.0,0.0,0.0,Paris Saint-Germain,3.07999,0.9995,0.00046,0.00231,0.0,0.0,74427,3.43295,0.9995,31.8129,71.0,2018-02-25 22:00,
MTZ,18.0,4.0,5.0,1.41152,1.2913,1.42572,48.65867,-30.0409,66.8864,36.8455,177,23.2055,0.0,0.0,0.0,0.06345,Metz,1.3055,0.0,1.26236,1.43713,0.0,0.89015,74444,6.74795,0.0,8.04655,19.0,2018-02-25 22:00,
STE,11.0,7.0,9.0,1.14016,1.01994,1.41244,54.71464,-16.1151,55.9666,39.8515,178,15.63255,0.0,0.0,0.0,0.02055,St Etienne,1.29222,0.0,1.34251,1.08072,0.0,0.0181,74436,9.9142,0.0,12.45325,34.0,2018-02-25 22:00,
DIJ,12.0,5.0,10.0,1.32549,1.20527,1.56426,53.77731,-16.96455,67.712,50.74745,3170,16.7166,0.0,0.0,0.0,0.01745,Dijon FCO,1.44404,0.0,1.55199,1.20791,0.0,0.01435,74455,7.90325,0.0,13.38015,35.0,2018-02-25 22:00,
GUI,10.0,8.0,9.0,1.13088,1.01066,1.31666,52.65617,-12.4671,50.7655,38.2984,171,15.1049,0.0,0.0,0.0,0.02045,Guingamp,1.19644,0.0,1.32247,1.00576,0.0,0.01755,74451,10.9544,0.0,11.9407,35.0,2018-02-25 22:00,
BOR,11.0,6.0,10.0,0.9696,0.84938,1.49721,60.92258,-2.9683,47.7989,44.8306,159,14.8833,0.0,0.0,0.0,0.002,Bordeaux,1.377,0.0,1.27375,1.08573,0.0,0.0014,74428,9.0457,0.0,14.071,36.0,2018-02-25 22:00,
MRS,4.0,7.0,16.0,0.84709,0.72687,2.05506,74.56233,33.4235,41.2191,74.6426,176,6.0623,0.7947,0.0,0.0,0.0,Marseille,1.93484,0.0,0.00064,0.00145,0.0,0.0,74431,9.69895,0.0,22.23875,55.0,2018-02-25 22:00,
CAN,13.0,5.0,9.0,1.08499,0.96477,1.39138,55.5834,-15.37095,46.73515,31.3642,2927,17.66565,0.0,0.0,0.0,0.05245,Caen,1.27116,0.0,1.22068,1.0956,0.0,0.05615,74445,8.05795,0.0,12.2764,32.0,2018-02-25 22:00,
NCE,11.0,6.0,10.0,1.05931,0.93909,1.45641,57.73459,-8.69245,52.2736,43.58115,2502,15.49795,0.0,0.0,0.0,0.0065,Nice,1.33619,0.0,1.30331,1.06739,0.0,0.0048,74437,9.0409,0.0,13.46115,36.0,2018-02-25 22:00,
TRY,14.0,4.0,8.0,1.15878,1.03856,1.21665,49.49176,-18.40905,52.063,33.65395,170,20.2514,0.0,0.0,0.0,0.18405,Troyes,1.09643,0.0,1.18771,1.02699,0.0,0.32005,74461,7.23825,0.0,10.51035,28.0,2018-02-20 19:22,
LYON,5.0,7.0,14.0,0.95987,0.83965,2.09488,72.63265,34.2884,43.54685,77.83525,167,7.4592,0.3238,0.0,0.0,0.0,Lyon,1.97466,0.0,0.00072,0.00148,0.0,0.0,74432,9.72255,0.0,20.81825,49.0,2018-02-20 19:22,
TOU,13.0,6.0,7.0,0.97559,0.85537,1.30084,56.19758,-11.82875,46.49925,34.6705,179,17.44055,0.0,0.0,0.0,0.0853,Toulouse,1.18062,0.0,1.07793,1.02138,0.0,0.1043,74439,9.48385,0.0,11.0756,27.0,2018-02-20 19:22,
STRA,12.0,6.0,8.0,1.46066,1.34044,1.47928,48.80119,-20.4595,66.13515,45.67565,180,17.6767,0.0,0.0,0.0,0.09065,Strasbourg,1.35906,0.0,1.58673,1.21226,0.0,0.12415,74446,9.02935,0.0,11.29395,30.0,2018-02-20 19:22,
MNT,6.0,11.0,9.0,0.8734,0.75318,1.37342,60.61509,3.3582,33.2711,36.6293,274,10.09225,0.00035,0.0,0.0,5e-05,Montpellier,1.2532,0.0,0.07385,0.05271,0.0,0.0,74452,14.62385,0.0,13.2839,38.0,2018-02-20 19:22,
LLE,13.0,6.0,7.0,1.15955,1.03933,1.32194,52.08202,-19.2927,56.38825,37.09555,166,18.02395,0.0,0.0,0.0,0.1193,Lille,1.20172,0.0,1.23823,1.07309,0.0,0.18145,74438,9.282,0.0,10.69405,27.0,2018-02-20 19:22,
MON,4.0,5.0,17.0,0.89756,0.77734,2.31622,77.3752,48.3709,38.1653,86.5362,174,6.56035,0.9021,0.0,0.0,0.0,AS Monaco,2.196,0.00195,0.00067,0.00165,0.0,0.0,74430,7.5425,0.00195,23.89715,56.0,2018-02-20 19:22,
NAN,9.0,6.0,11.0,0.96656,0.84634,1.48127,60.6448,1.64175,40.0383,41.68005,165,12.9398,0.00065,0.0,0.0,0.00015,Nantes,1.36105,0.0,0.1809,0.12444,0.0,0.0,74463,9.2149,0.0,15.8453,39.0,2018-02-20 19:22,
REN,11.0,5.0,10.0,1.0301,0.90988,1.47456,58.8805,-3.29665,49.2962,45.99955,169,15.27695,5e-05,0.0,0.0,0.00215,Stade Rennes,1.35434,0.0,1.3028,1.03059,0.0,0.00145,74434,8.21795,0.0,14.5051,35.0,2018-02-20 19:22,
AMI,14.0,5.0,7.0,1.26205,1.14183,1.13711,45.0,-17.6953,49.6091,31.9138,3335,20.47815,0.0,0.0,0.0,0.18535,Amiens,1.01689,0.0,1.25703,0.98069,0.0,0.49325,74450,7.9196,0.0,9.60225,26.0,2018-02-20 19:22,
ANG,11.0,10.0,5.0,1.05884,0.93862,1.36066,55.51085,-14.88515,54.3716,39.48645,7868,15.8435,0.0,0.0,0.0,0.1439,Angers,1.24045,0.0,1.11196,1.13081,0.0,0.22935,74464,13.2951,0.0,8.8614,25.0,2018-02-20 19:22,
PSG,2.0,2.0,22.0,0.62292,0.5027,3.22664,91.27826,87.5125,26.84825,114.36075,160,2.8395,1.0,0.0,0.0,0.0,Paris Saint-Germain,3.10642,0.9976,0.00047,0.00233,0.0,0.0,74427,3.5688,0.9976,31.5917,68.0,2018-02-20 19:22,
MTZ,18.0,3.0,5.0,1.38375,1.26354,1.39351,48.52893,-30.5947,66.12355,35.52885,177,23.6804,0.0,0.0,0.0,0.07265,Metz,1.27329,0.0,1.25579,1.40009,0.0,0.86655,74444,6.0542,0.0,8.2654,18.0,2018-02-20 19:22,
STE,11.0,6.0,9.0,1.18381,1.06359,1.38709,53.05521,-18.19455,57.62195,39.4274,178,16.4892,0.0,0.0,0.0,0.02575,St Etienne,1.26687,0.0,1.37749,1.05781,0.0,0.0253,74436,9.06635,0.0,12.44445,33.0,2018-02-20 19:22,
DIJ,12.0,5.0,9.0,1.35967,1.23945,1.5517,52.71267,-19.23215,69.33785,50.1057,3170,17.1501,0.0,0.0,0.0,0.0356,Dijon FCO,1.43148,0.0,1.55423,1.2209,0.0,0.03825,74455,8.1321,0.0,12.7178,32.0,2018-02-20 19:22,
GUI,10.0,7.0,9.0,1.1017,0.98148,1.29194,52.77432,-11.92005,49.5016,37.58155,171,15.3009,0.0,0.0,0.0,0.0154,Guingamp,1.17172,0.0,1.32451,0.96418,0.0,0.01425,74451,10.2934,0.0,12.4057,34.0,2018-02-20 19:22,
BOR,11.0,5.0,10.0,1.01122,0.891,1.52453,60.47189,-2.67885,49.12945,46.4506,159,15.1785,0.0,0.0,0.0,0.00185,Bordeaux,1.40431,0.0,1.31254,1.05839,0.0,0.0011,74428,8.298,0.0,14.5235,35.0,2018-02-20 19:22,
MRS,3.0,7.0,16.0,0.85199,0.73177,2.16433,76.14852,35.7437,40.86935,76.61305,176,5.6986,0.77305,0.0,0.0,0.0,Marseille,2.04411,0.00045,0.00064,0.00153,0.0,0.0,74431,9.733,0.00045,22.5684,55.0,2018-02-20 19:22,
CAN,12.0,5.0,9.0,1.07469,0.95448,1.42457,56.61642,-13.07455,46.09725,33.0227,2927,16.96945,0.0,0.0,0.0,0.0313,Caen,1.30435,0.0,1.24983,1.1038,0.0,0.02835,74445,8.2958,0.0,12.73475,32.0,2018-02-20 19:22,
NCE,11.0,5.0,10.0,1.10485,0.98463,1.52396,58.13081,-9.3535,54.5965,45.243,2502,16.0463,0.0,0.0,0.0,0.00655,Nice,1.40374,0.0,1.3495,1.11502,0.0,0.00505,74437,8.19695,0.0,13.75675,35.0,2018-02-20 19:22,
TRY,14.0,3.0,7.0,1.21892,1.0987,1.26408,49.22936,-19.14605,55.0726,35.92655,170,20.9053,0.0,0.0,0.0,0.16765,Troyes,1.14386,0.0,1.22911,1.09057,0.0,0.41155,74461,6.7019,0.0,10.3928,24.0,2018-02-14 21:56,
LYON,5.0,6.0,14.0,0.94113,0.82091,2.08743,72.93571,35.2661,42.3426,77.6087,167,7.63615,0.44305,0.0,0.0,0.0,Lyon,1.96722,5e-05,0.00071,0.00148,0.0,0.0,74432,8.9531,5e-05,21.41075,48.0,2018-02-14 21:56,
TOU,13.0,5.0,7.0,1.0154,0.89518,1.32609,55.78427,-11.94635,47.9297,35.98335,179,17.8336,0.0,0.0,0.0,0.0804,Toulouse,1.20587,0.0,1.12044,1.0488,0.0,0.1119,74439,8.74315,0.0,11.42325,26.0,2018-02-14 21:56,
STRA,11.0,6.0,8.0,1.44324,1.32302,1.39355,47.19805,-21.77465,64.60175,42.8271,180,17.8087,0.0,0.0,0.0,0.10855,Strasbourg,1.27333,0.0,1.56447,1.12751,0.0,0.15675,74446,9.1424,0.0,11.0489,30.0,2018-02-14 21:56,
MNT,6.0,10.0,9.0,0.85641,0.73619,1.37427,61.0881,4.3792,32.4914,36.8706,274,10.17585,0.00065,0.0,0.0,0.00025,Montpellier,1.25405,0.0,0.3352,0.25305,0.0,0.0001,74452,13.9631,0.0,13.86105,37.0,2018-02-14 21:56,
LLE,13.0,5.0,7.0,1.15907,1.03885,1.29172,51.35561,-20.30455,56.26995,35.9654,166,18.6275,0.0,0.0,0.0,0.12465,Lille,1.17151,0.0,1.22759,1.04919,0.0,0.2125,74438,8.55805,0.0,10.81445,26.0,2018-02-14 21:56,
MON,4.0,5.0,16.0,0.92631,0.80609,2.30729,76.63721,45.95905,39.24095,85.2,174,6.73275,0.86355,0.0,0.0,0.0,AS Monaco,2.18707,0.001,0.00069,0.00164,0.0,0.0,74430,7.6725,0.001,23.59475,53.0,2018-02-14 21:56,
NAN,9.0,5.0,11.0,0.97822,0.858,1.48461,60.42148,1.2783,40.50055,41.77885,165,13.36295,0.0023,0.0,0.0,0.0001,Nantes,1.36439,0.0,0.19232,0.13781,0.0,0.0001,74463,8.52835,0.0,16.1087,38.0,2018-02-14 21:56,
REN,11.0,4.0,10.0,0.97425,0.85403,1.42524,59.17703,-3.2898,47.6803,44.3905,169,15.58485,0.0,0.0,0.0,0.00175,Stade Rennes,1.30502,0.0,1.26396,1.00541,0.0,0.0019,74434,7.62675,0.0,14.7884,34.0,2018-02-14 21:56,
AMI,14.0,4.0,7.0,1.28849,1.16827,1.17799,45.43433,-17.61395,50.9454,33.33145,3335,20.7849,0.0,0.0,0.0,0.17445,Amiens,1.05777,0.0,1.29502,1.0066,0.0,0.45735,74450,7.17595,0.0,10.03915,25.0,2018-02-14 21:56,
ANG,10.0,10.0,5.0,1.05505,0.93484,1.39826,56.49492,-12.7184,54.04595,41.32755,7868,14.9189,0.0,0.0,0.0,0.0993,Angers,1.27804,0.0,1.14981,1.12686,0.0,0.13735,74464,13.5899,0.0,9.4912,25.0,2018-02-14 21:56,
PSG,2.0,2.0,21.0,0.57029,0.45007,3.19495,91.78849,88.36435,24.4392,112.80355,160,2.7696,1.0,0.0,0.0,0.0,Paris Saint-Germain,3.07473,0.99865,0.00043,0.00231,0.0,0.0,74427,3.5848,0.99865,31.6456,65.0,2018-02-14 21:56,
MTZ,17.0,3.0,5.0,1.37577,1.25555,1.41302,49.16862,-29.575,66.2694,36.6944,177,23.0496,0.0,0.0,0.0,0.08905,Metz,1.29281,0.0,1.25779,1.37197,0.0,0.7946,74444,6.34925,0.0,8.60115,18.0,2018-02-14 21:56,
STE,11.0,6.0,8.0,1.22021,1.09999,1.38281,52.07882,-20.16735,59.37025,39.2029,178,17.0769,0.0,0.0,0.0,0.06565,St Etienne,1.26259,0.0,1.3547,1.08772,0.0,0.08205,74436,9.332,0.0,11.5911,30.0,2018-02-14 21:56,
DIJ,11.0,4.0,9.0,1.41643,1.29621,1.64006,53.37756,-17.05915,70.26585,53.2067,3170,17.3017,0.0,0.0,0.0,0.0331,Dijon FCO,1.51984,0.0,1.62884,1.27535,0.0,0.0392,74455,7.45585,0.0,13.24245,31.0,2018-02-14 21:56,
GUI,10.0,6.0,9.0,1.10248,0.98226,1.27138,52.24777,-12.7177,49.81235,37.09465,171,15.8584,0.0,0.0,0.0,0.0199,Guingamp,1.15117,0.0,1.31122,0.94856,0.0,0.02145,74451,9.59865,0.0,12.54295,33.0,2018-02-14 21:56,
BOR,10.0,5.0,10.0,1.04122,0.921,1.5614,60.52918,-2.7441,50.35905,47.61495,159,14.82675,0.00015,0.0,0.0,0.0015,Bordeaux,1.44118,0.0,1.1302,0.97055,0.0,0.00095,74428,8.47525,0.0,14.698,35.0,2018-02-14 21:56,
MRS,3.0,7.0,15.0,0.90244,0.78222,2.17994,75.26575,35.24505,42.4714,77.71645,176,6.0091,0.6903,0.0,0.0,0.0,Marseille,2.05972,0.0003,0.00068,0.00154,0.0,0.0,74431,9.9315,0.0003,22.0594,52.0,2018-02-14 21:56,
CAN,12.0,4.0,9.0,1.03263,0.91241,1.35901,56.13431,-13.0209,44.4673,31.4464,2927,17.2761,0.0,0.0,0.0,0.0288,Caen,1.23879,0.0,1.22139,1.03427,0.0,0.03075,74445,7.6619,0.0,13.062,31.0,2018-02-14 21:56,
NCE,11.0,4.0,10.0,1.05567,0.93546,1.50579,58.942,-8.4141,53.62935,45.21525,2502,16.14685,0.0,0.0,0.0,0.0049,Nice,1.38557,0.0,1.32189,1.06172,0.0,0.0052,74437,7.58275,0.0,14.2704,34.0,2018-02-14 21:56,
TRY,13.0,3.0,7.0,1.21432,1.0941,1.26252,49.30059,-18.30565,54.31085,36.0052,170,20.2839,0.0,0.0,0.0,0.13865,Troyes,1.1423,0.0,1.24427,1.06523,0.0,0.33575,74461,6.99895,0.0,10.71715,24.0,2018-02-04 22:19,
LYON,4.0,6.0,14.0,0.91785,0.79763,2.15117,74.47847,39.55115,40.57465,80.1258,167,6.59895,0.6286,0.0,0.0,0.0,Lyon,2.03095,0.00045,0.00069,0.00152,0.0,0.0,74432,9.10705,0.00045,22.294,48.0,2018-02-04 22:19,
TOU,12.0,5.0,7.0,1.03877,0.91855,1.37406,56.33585,-12.48145,49.6727,37.19125,179,17.53995,0.0,0.0,0.0,0.07455,Toulouse,1.25384,0.0,1.15537,1.07777,0.0,0.10445,74439,8.8861,0.0,11.57395,26.0,2018-02-04 22:19,
STRA,11.0,6.0,7.0,1.4414,1.32118,1.3888,47.12712,-22.4163,64.61805,42.20175,180,18.0739,0.0,0.0,0.0,0.1203,Strasbourg,1.26858,0.0,1.51579,1.15285,0.0,0.2485,74446,9.4156,0.0,10.5105,27.0,2018-02-04 22:19,
MNT,6.0,10.0,8.0,0.88815,0.76794,1.3762,60.28828,2.9367,33.9975,36.9342,274,10.6492,0.0006,0.0,0.0,0.0013,Montpellier,1.25598,0.0,0.87056,0.67844,0.0,0.0011,74452,14.2352,0.0,13.1156,34.0,2018-02-04 22:19,
LLE,13.0,4.0,7.0,1.13198,1.01176,1.24317,50.8152,-21.1617,55.0993,33.9376,166,19.1797,0.0,0.0,0.0,0.1277,Lille,1.12295,0.0,1.19024,1.01184,0.0,0.25305,74438,7.9189,0.0,10.9014,25.0,2018-02-04 22:19,
MON,4.0,5.0,15.0,0.97308,0.85286,2.23246,74.51912,40.6452,41.05845,81.70365,174,7.2372,0.66355,0.0,0.0,0.0,AS Monaco,2.11224,0.001,0.00073,0.00158,0.0,0.0,74430,8.04685,0.001,22.71595,50.0,2018-02-04 22:19,
NAN,9.0,4.0,11.0,0.93513,0.81491,1.45425,60.84732,2.28395,38.35775,40.6417,165,13.43405,0.00345,0.0,0.0,0.0001,Nantes,1.33404,0.0,0.19256,0.12684,0.0,5e-05,74463,7.8927,0.0,16.67325,37.0,2018-02-04 22:19,
REN,11.0,4.0,9.0,1.01282,0.8926,1.39628,57.51793,-7.12385,49.8898,42.76595,169,16.37025,0.0,0.0,0.0,0.01245,Stade Rennes,1.27606,0.0,1.24984,1.01539,0.0,0.01075,74434,7.8554,0.0,13.77435,31.0,2018-02-04 22:19,
AMI,13.0,4.0,7.0,1.25736,1.13714,1.10378,44.24398,-18.0719,49.0647,30.9928,3335,20.49565,0.0,0.0,0.0,0.15735,Amiens,0.98356,0.0,1.26718,0.9322,0.0,0.45205,74450,7.50665,0.0,9.9977,25.0,2018-02-04 22:19,
ANG,9.0,10.0,5.0,1.0112,0.89098,1.45618,58.94123,-7.897,50.9218,43.0248,7868,14.1071,0.0,0.0,0.0,0.061,Angers,1.33596,0.0,1.13564,1.13712,0.0,0.0855,74464,13.8479,0.0,10.045,25.0,2018-02-04 22:19,
PSG,2.0,2.0,20.0,0.59142,0.4712,3.2785,92.01532,89.5382,25.412,114.9502,160,2.86405,1.0,0.0,0.0,0.0,Paris Saint-Germain,3.15828,0.997,0.00044,0.00237,0.0,0.0,74427,3.7275,0.997,31.40845,62.0,2018-02-04 22:19,
