code,current_losses,current_ties,current_wins,d_rating,d_rating_third,global_d,global_o,global_rating,goal_diff,group,group_1,group_2,group_3,group_4,id,losses,make_final,make_quarters,make_round_of_16,make_semis,name,o_rating,o_rating_third,sdr_id,ties,win_league,wins,current_points,last_updated
DOR,4.0,2.0,0.0,1.13177,1.13177,0.81326,2.44712,78.42887,-6.0,H,0.0,0.0,1.0,0.0,124,4.0,0.0,0.0,0.0,0.0,Borussia Dortmund,2.1286,2.1286,74050,2.0,0.0,0.0,2.0,2018-05-07 18:58
LIV,0.0,3.0,3.0,0.76774,0.00023,0.59258,2.8675,87.19078,17.0,E,1.0,0.0,0.0,0.0,364,0.0,1.0,1.0,1.0,1.0,Liverpool,2.69234,0.00081,73600,3.0,0.44654,3.0,12.0,2018-05-07 18:58
MON,4.0,2.0,0.0,1.09348,0.00033,0.97326,2.10337,69.76877,-10.0,G,0.0,0.0,0.0,1.0,174,4.0,0.0,0.0,0.0,0.0,AS Monaco,1.98315,0.00059,74430,2.0,0.0,0.0,2.0,2018-05-07 18:58
QBG,4.0,2.0,0.0,0.77713,0.00023,1.39952,1.1764,40.30184,-12.0,C,0.0,0.0,0.0,1.0,10414,4.0,0.0,0.0,0.0,0.0,FK Qarabag,1.79879,0.00054,89793,2.0,0.0,0.0,2.0,2018-05-07 18:58
MNC,1.0,0.0,5.0,0.63386,0.00019,0.4587,3.01672,90.4886,9.0,F,1.0,0.0,0.0,0.0,382,1.0,0.0,1.0,1.0,0.0,Manchester City,2.84156,0.00085,73608,0.0,0.0,5.0,15.0,2018-05-07 18:58
RBL,3.0,1.0,2.0,1.32189,1.32189,1.00337,2.16896,70.20855,-1.0,G,0.0,0.0,1.0,0.0,11420,3.0,0.0,0.0,0.0,0.0,RB Leipzig,1.85045,1.85045,91099,1.0,0.0,2.0,7.0,2018-05-07 18:58
ATL,1.0,4.0,1.0,0.77874,0.77874,0.39764,2.06946,82.35856,1.0,C,0.0,0.0,1.0,0.0,1068,1.0,0.0,0.0,0.0,0.0,Atletico Madrid,1.68836,1.68836,74010,4.0,0.0,1.0,7.0,2018-05-07 18:58
POR,2.0,1.0,3.0,0.67926,0.0002,0.71267,2.24082,77.69144,5.0,G,0.0,1.0,0.0,0.0,437,2.0,0.0,0.0,1.0,0.0,FC Porto,2.27422,0.00068,74329,1.0,0.0,3.0,10.0,2018-05-07 18:58
OLY,5.0,1.0,0.0,0.7583,0.00023,0.98562,1.62792,60.37365,-9.0,D,0.0,0.0,0.0,1.0,435,5.0,0.0,0.0,0.0,0.0,Olympiacos,1.85523,0.00056,74236,1.0,0.0,0.0,1.0,2018-05-07 18:58
BEN,6.0,0.0,0.0,0.68941,0.00021,0.72281,2.08714,75.16372,-13.0,A,0.0,0.0,0.0,1.0,1929,6.0,0.0,0.0,0.0,0.0,Benfica,2.12054,0.00064,74332,0.0,0.0,0.0,0.0,2018-05-07 18:58
CSKA,3.0,0.0,3.0,0.74893,0.74893,0.63349,2.03025,76.33379,-2.0,A,0.0,0.0,1.0,0.0,1963,3.0,0.0,0.0,0.0,0.0,CSKA Moscow,1.91481,1.91481,74347,0.0,0.0,3.0,9.0,2018-05-07 18:58
CEL,5.0,0.0,1.0,0.65305,0.65305,1.19449,1.76732,58.38094,-13.0,B,0.0,0.0,1.0,0.0,256,5.0,0.0,0.0,0.0,0.0,Celtic,2.30876,2.30876,73714,0.0,0.0,1.0,3.0,2018-05-07 18:58
ROM,1.0,2.0,3.0,0.79575,0.00024,0.67321,2.43591,81.12315,3.0,C,1.0,0.0,0.0,0.0,104,1.0,0.0,1.0,1.0,1.0,AS Roma,2.31337,0.00069,73831,2.0,0.0,3.0,11.0,2018-05-07 18:58
NAP,4.0,0.0,2.0,0.73752,0.73752,0.61498,2.30137,80.61406,0.0,F,0.0,0.0,1.0,0.0,114,4.0,0.0,0.0,0.0,0.0,Napoli,2.17883,2.17883,73848,0.0,0.0,2.0,6.0,2018-05-07 18:58
BAR,0.0,2.0,4.0,0.89882,0.00027,0.51772,3.18049,90.76965,8.0,D,1.0,0.0,0.0,0.0,83,0.0,0.0,1.0,1.0,0.0,Barcelona,2.79939,0.00084,74014,2.0,0.0,4.0,14.0,2018-05-07 18:58
NIC,4.0,2.0,0.0,0.6278,0.00019,1.2443,1.5305,52.12564,-15.0,H,0.0,0.0,0.0,1.0,2497,4.0,0.0,0.0,0.0,0.0,Apoel Nicosia,2.147,0.00064,72948,2.0,0.0,0.0,2.0,2018-05-07 18:58
JUV,1.0,2.0,3.0,0.59475,0.00018,0.47221,2.48276,85.63537,2.0,D,0.0,1.0,0.0,0.0,111,1.0,0.0,1.0,1.0,0.0,Juventus,2.36022,0.00071,73847,2.0,0.0,3.0,11.0,2018-05-07 18:58
RSCA,5.0,0.0,1.0,0.95993,0.00029,1.09898,1.73126,59.84238,-15.0,B,0.0,0.0,0.0,1.0,441,5.0,0.0,0.0,0.0,0.0,Anderlecht,1.87032,0.00056,72889,0.0,0.0,1.0,3.0,2018-05-07 18:58
BMU,1.0,0.0,5.0,0.71633,0.00021,0.39781,3.36107,93.3861,7.0,B,0.0,1.0,0.0,0.0,132,1.0,0.0,1.0,1.0,1.0,Bayern Munich,3.04255,0.00091,74078,0.0,0.0,5.0,15.0,2018-05-07 18:58
CHE,1.0,2.0,3.0,0.81764,0.00025,0.64247,2.37421,80.97594,8.0,C,0.0,1.0,0.0,0.0,363,1.0,0.0,0.0,1.0,0.0,Chelsea,2.19905,0.00066,73598,2.0,0.0,3.0,11.0,2018-05-07 18:58
TOT,0.0,1.0,5.0,0.74048,0.00022,0.56532,2.52726,84.31755,11.0,H,1.0,0.0,0.0,0.0,367,0.0,0.0,0.0,1.0,0.0,Tottenham Hotspur,2.3521,0.00071,73602,1.0,0.0,5.0,16.0,2018-05-07 18:58
SCP,3.0,1.0,2.0,0.78715,0.78715,0.82055,1.82364,68.32096,-1.0,D,0.0,0.0,1.0,0.0,2250,3.0,0.0,0.0,0.0,0.0,Sporting CP,1.85704,1.85704,74330,1.0,0.0,2.0,7.0,2018-05-07 18:58
MAR,3.0,3.0,0.0,0.97275,0.00029,1.66697,1.44736,41.2474,-13.0,E,0.0,0.0,0.0,1.0,619,3.0,0.0,0.0,0.0,0.0,NK Maribor,2.14158,0.00064,74166,3.0,0.0,0.0,3.0,2018-05-07 18:58
SEV,1.0,3.0,2.0,1.20853,0.00036,0.82743,2.11348,73.21128,0.0,E,0.0,1.0,0.0,0.0,243,1.0,0.0,1.0,1.0,0.0,Sevilla FC,1.73238,0.00052,93401,3.0,0.0,2.0,9.0,2018-05-07 18:58
FEY,5.0,0.0,1.0,1.14168,0.00034,1.40067,2.23399,62.82533,-9.0,F,0.0,0.0,0.0,1.0,142,5.0,0.0,0.0,0.0,0.0,Feyenoord,2.49298,0.00075,74504,0.0,0.0,1.0,3.0,2018-05-07 18:58
BES,0.0,2.0,4.0,0.77818,0.00023,0.84488,1.94064,69.87722,6.0,G,1.0,0.0,0.0,0.0,1895,0.0,0.0,0.0,1.0,0.0,Besiktas,2.00734,0.0006,74202,2.0,0.0,4.0,14.0,2018-05-07 18:58
MAN,1.0,0.0,5.0,0.83887,0.00025,0.66371,2.28755,79.39496,9.0,A,1.0,0.0,0.0,0.0,360,1.0,0.0,0.0,1.0,0.0,Manchester United,2.11238,0.00063,73601,0.0,0.0,5.0,15.0,2018-04-30 20:56
MAD,1.0,1.0,4.0,1.0576,0.00032,0.6765,3.54823,91.05576,10.0,H,0.0,1.0,0.0,0.0,86,1.0,0.68798,1.0,1.0,1.0,Real Madrid,3.16713,0.00095,74013,1.0,0.37694,4.0,13.0,2018-04-30 20:56
BAS,2.0,0.0,4.0,0.82223,0.00025,0.91967,1.91393,67.63624,6.0,A,0.0,1.0,0.0,0.0,989,2.0,0.0,0.0,1.0,0.0,Basel,2.01138,0.0006,93159,0.0,0.0,4.0,12.0,2018-04-30 20:56
PSG,1.0,0.0,5.0,0.73583,0.00022,0.61561,3.01964,88.12407,21.0,B,1.0,0.0,0.0,0.0,160,1.0,0.0,0.0,1.0,0.0,Paris Saint-Germain,2.89942,0.00087,74427,0.0,0.0,5.0,15.0,2018-04-30 20:56
SPM,2.0,3.0,1.0,1.08854,1.08854,0.9731,2.03201,68.53318,-4.0,E,0.0,0.0,1.0,0.0,1941,2.0,0.0,0.0,0.0,0.0,Spartak Moscow,1.91657,1.91657,74345,3.0,0.0,1.0,6.0,2018-04-30 20:56
SHK,2.0,0.0,4.0,0.76308,0.00023,0.84451,2.16176,73.60145,0.0,F,0.0,1.0,0.0,0.0,493,2.0,0.0,0.0,1.0,0.0,Shakhtar Donetsk,2.2432,0.00067,74219,0.0,0.0,4.0,12.0,2018-04-30 20:56
DOR,4.0,2.0,0.0,1.09248,1.09248,0.77396,2.48916,79.7706,-6.0,H,0.0,0.0,1.0,0.0,124,4.0,0.0,0.0,0.0,0.0,Borussia Dortmund,2.17064,2.17064,74050,2.0,0.0,0.0,2.0,2018-04-30 20:56
LIV,0.0,3.0,3.0,0.72829,0.00022,0.55313,2.91745,88.26601,17.0,E,1.0,0.0,0.0,0.0,364,0.0,0.93566,1.0,1.0,1.0,Liverpool,2.74229,0.00082,73600,3.0,0.40194,3.0,12.0,2018-04-30 20:56
MON,4.0,2.0,0.0,1.09533,0.00033,0.97511,2.12063,70.02074,-10.0,G,0.0,0.0,0.0,1.0,174,4.0,0.0,0.0,0.0,0.0,AS Monaco,2.00041,0.0006,74430,2.0,0.0,0.0,2.0,2018-04-30 20:56
QBG,4.0,2.0,0.0,0.77713,0.00023,1.39952,1.1764,40.30184,-12.0,C,0.0,0.0,0.0,1.0,10414,4.0,0.0,0.0,0.0,0.0,FK Qarabag,1.79879,0.00054,89793,2.0,0.0,0.0,2.0,2018-04-30 20:56
MNC,1.0,0.0,5.0,0.63142,0.00019,0.45626,3.13547,91.32792,9.0,F,1.0,0.0,0.0,0.0,382,1.0,0.0,1.0,1.0,0.0,Manchester City,2.96031,0.00089,73608,0.0,0.0,5.0,15.0,2018-04-30 20:56
RBL,3.0,1.0,2.0,1.32461,1.32461,1.00609,2.10746,69.10613,-1.0,G,0.0,0.0,1.0,0.0,11420,3.0,0.0,0.0,0.0,0.0,RB Leipzig,1.78894,1.78894,91099,1.0,0.0,2.0,7.0,2018-04-30 20:56
ATL,1.0,4.0,1.0,0.73951,0.73951,0.35841,2.16484,84.43345,1.0,C,0.0,0.0,1.0,0.0,1068,1.0,0.0,0.0,0.0,0.0,Atletico Madrid,1.78374,1.78374,74010,4.0,0.0,1.0,7.0,2018-04-30 20:56
POR,2.0,1.0,3.0,0.64963,0.00019,0.68303,2.25981,78.60023,5.0,G,0.0,1.0,0.0,0.0,437,2.0,0.0,0.0,1.0,0.0,FC Porto,2.29321,0.00069,74329,1.0,0.0,3.0,10.0,2018-04-30 20:56
OLY,5.0,1.0,0.0,0.7583,0.00023,0.98562,1.62792,60.37365,-9.0,D,0.0,0.0,0.0,1.0,435,5.0,0.0,0.0,0.0,0.0,Olympiacos,1.85523,0.00056,74236,1.0,0.0,0.0,1.0,2018-04-30 20:56
BEN,6.0,0.0,0.0,0.72936,0.00022,0.76276,2.11495,74.69358,-13.0,A,0.0,0.0,0.0,1.0,1929,6.0,0.0,0.0,0.0,0.0,Benfica,2.14835,0.00064,74332,0.0,0.0,0.0,0.0,2018-04-30 20:56
CSKA,3.0,0.0,3.0,0.78219,0.78219,0.66675,1.83609,72.30952,-2.0,A,0.0,0.0,1.0,0.0,1963,3.0,0.0,0.0,0.0,0.0,CSKA Moscow,1.72065,1.72065,74347,0.0,0.0,3.0,9.0,2018-04-30 20:56
CEL,5.0,0.0,1.0,0.636,0.636,1.17745,1.6605,56.52422,-13.0,B,0.0,0.0,1.0,0.0,256,5.0,0.0,0.0,0.0,0.0,Celtic,2.20194,2.20194,73714,0.0,0.0,1.0,3.0,2018-04-30 20:56
ROM,1.0,2.0,3.0,0.80798,0.00024,0.68544,2.38217,80.19154,3.0,C,1.0,0.0,0.0,0.0,104,1.0,0.06434,1.0,1.0,1.0,AS Roma,2.25963,0.00068,73831,2.0,0.0212,3.0,11.0,2018-04-30 20:56
NAP,4.0,0.0,2.0,0.71229,0.71229,0.58975,2.29703,81.09185,0.0,F,0.0,0.0,1.0,0.0,114,4.0,0.0,0.0,0.0,0.0,Napoli,2.17449,2.17449,73848,0.0,0.0,2.0,6.0,2018-04-30 20:56
BAR,0.0,2.0,4.0,0.89986,0.00027,0.51876,3.22155,91.02736,8.0,D,1.0,0.0,0.0,0.0,83,0.0,0.0,1.0,1.0,0.0,Barcelona,2.84045,0.00085,74014,2.0,0.0,4.0,14.0,2018-04-30 20:56
NIC,4.0,2.0,0.0,0.6278,0.00019,1.2443,1.5305,52.12564,-15.0,H,0.0,0.0,0.0,1.0,2497,4.0,0.0,0.0,0.0,0.0,Apoel Nicosia,2.147,0.00064,72948,2.0,0.0,0.0,2.0,2018-04-30 20:56
JUV,1.0,2.0,3.0,0.56351,0.00017,0.44097,2.46419,86.04625,2.0,D,0.0,1.0,0.0,0.0,111,1.0,0.0,1.0,1.0,0.0,Juventus,2.34165,0.0007,73847,2.0,0.0,3.0,11.0,2018-04-30 20:56
RSCA,5.0,0.0,1.0,0.95993,0.00029,1.09898,1.73126,59.84238,-15.0,B,0.0,0.0,0.0,1.0,441,5.0,0.0,0.0,0.0,0.0,Anderlecht,1.87032,0.00056,72889,0.0,0.0,1.0,3.0,2018-04-30 20:56
BMU,1.0,0.0,5.0,0.70431,0.00021,0.3858,3.3211,93.32531,7.0,B,0.0,1.0,0.0,0.0,132,1.0,0.31202,1.0,1.0,1.0,Bayern Munich,3.00258,0.0009,74078,0.0,0.19992,5.0,15.0,2018-04-30 20:56
CHE,1.0,2.0,3.0,0.84771,0.00025,0.67255,2.40086,80.69611,8.0,C,0.0,1.0,0.0,0.0,363,1.0,0.0,0.0,1.0,0.0,Chelsea,2.2257,0.00067,73598,2.0,0.0,3.0,11.0,2018-04-30 20:56
TOT,0.0,1.0,5.0,0.73254,0.00022,0.55738,2.58533,85.08772,11.0,H,1.0,0.0,0.0,0.0,367,0.0,0.0,0.0,1.0,0.0,Tottenham Hotspur,2.41017,0.00072,73602,1.0,0.0,5.0,16.0,2018-04-30 20:56
SCP,3.0,1.0,2.0,0.80106,0.80106,0.83446,1.9013,69.41786,-1.0,D,0.0,0.0,1.0,0.0,2250,3.0,0.0,0.0,0.0,0.0,Sporting CP,1.9347,1.9347,74330,1.0,0.0,2.0,7.0,2018-04-30 20:56
MAR,3.0,3.0,0.0,0.97275,0.00029,1.66697,1.44736,41.2474,-13.0,E,0.0,0.0,0.0,1.0,619,3.0,0.0,0.0,0.0,0.0,NK Maribor,2.14158,0.00064,74166,3.0,0.0,0.0,3.0,2018-04-30 20:56
SEV,1.0,3.0,2.0,1.2519,0.00038,0.8708,2.1391,72.65295,0.0,E,0.0,1.0,0.0,0.0,243,1.0,0.0,1.0,1.0,0.0,Sevilla FC,1.758,0.00053,93401,3.0,0.0,2.0,9.0,2018-04-30 20:56
FEY,5.0,0.0,1.0,1.10773,0.00033,1.36672,2.18483,62.65503,-9.0,F,0.0,0.0,0.0,1.0,142,5.0,0.0,0.0,0.0,0.0,Feyenoord,2.44382,0.00073,74504,0.0,0.0,1.0,3.0,2018-04-30 20:56
BES,0.0,2.0,4.0,0.80927,0.00024,0.87597,1.96827,69.63996,6.0,G,1.0,0.0,0.0,0.0,1895,0.0,0.0,0.0,1.0,0.0,Besiktas,2.03497,0.00061,74202,2.0,0.0,4.0,14.0,2018-04-30 20:56
MAN,1.0,0.0,5.0,0.86042,0.00026,0.68526,2.28194,78.8583,9.0,A,1.0,0.0,0.0,0.0,360,1.0,0.0,0.0,1.0,0.0,Manchester United,2.10678,0.00063,73601,0.0,0.0,5.0,15.0,2018-04-23 20:56
MAD,1.0,1.0,4.0,1.0196,0.00031,0.6385,3.61688,91.91939,10.0,H,0.0,1.0,0.0,0.0,86,1.0,0.39704,1.0,1.0,1.0,Real Madrid,3.23578,0.00097,74013,1.0,0.23976,4.0,13.0,2018-04-23 20:56
BAS,2.0,0.0,4.0,0.80774,0.00024,0.90519,1.73415,64.52769,6.0,A,0.0,1.0,0.0,0.0,989,2.0,0.0,0.0,1.0,0.0,Basel,1.8316,0.00055,93159,0.0,0.0,4.0,12.0,2018-04-23 20:56
PSG,1.0,0.0,5.0,0.66484,0.0002,0.54462,3.06783,89.58401,21.0,B,1.0,0.0,0.0,0.0,160,1.0,0.0,0.0,1.0,0.0,Paris Saint-Germain,2.94761,0.00088,74427,0.0,0.0,5.0,15.0,2018-04-23 20:56
SPM,2.0,3.0,1.0,1.1498,1.1498,1.03436,2.00704,66.69511,-4.0,E,0.0,0.0,1.0,0.0,1941,2.0,0.0,0.0,0.0,0.0,Spartak Moscow,1.8916,1.8916,74345,3.0,0.0,1.0,6.0,2018-04-23 20:56
SHK,2.0,0.0,4.0,0.76308,0.00023,0.84451,2.16176,73.60145,0.0,F,0.0,1.0,0.0,0.0,493,2.0,0.0,0.0,1.0,0.0,Shakhtar Donetsk,2.2432,0.00067,74219,0.0,0.0,4.0,12.0,2018-04-23 20:56
DOR,4.0,2.0,0.0,1.10365,1.10365,0.78513,2.49055,79.56523,-6.0,H,0.0,0.0,1.0,0.0,124,4.0,0.0,0.0,0.0,0.0,Borussia Dortmund,2.17203,2.17203,74050,2.0,0.0,0.0,2.0,2018-04-23 20:56
LIV,0.0,3.0,3.0,0.7082,0.00021,0.53304,2.86573,88.15733,17.0,E,1.0,0.0,0.0,0.0,364,0.0,0.6472,1.0,1.0,1.0,Liverpool,2.69057,0.00081,73600,3.0,0.25304,3.0,12.0,2018-04-23 20:56
MON,4.0,2.0,0.0,1.11904,0.00034,0.99882,2.20714,70.93897,-10.0,G,0.0,0.0,0.0,1.0,174,4.0,0.0,0.0,0.0,0.0,AS Monaco,2.08692,0.00063,74430,2.0,0.0,0.0,2.0,2018-04-23 20:56
QBG,4.0,2.0,0.0,0.77713,0.00023,1.39952,1.1764,40.30184,-12.0,C,0.0,0.0,0.0,1.0,10414,4.0,0.0,0.0,0.0,0.0,FK Qarabag,1.79879,0.00054,89793,2.0,0.0,0.0,2.0,2018-04-23 20:56
MNC,1.0,0.0,5.0,0.63811,0.00019,0.46294,3.11262,91.08442,9.0,F,1.0,0.0,0.0,0.0,382,1.0,0.0,1.0,1.0,0.0,Manchester City,2.93746,0.00088,73608,0.0,0.0,5.0,15.0,2018-04-23 20:56
RBL,3.0,1.0,2.0,1.27664,1.27664,0.95812,2.15605,70.99091,-1.0,G,0.0,0.0,1.0,0.0,11420,3.0,0.0,0.0,0.0,0.0,RB Leipzig,1.83753,1.83753,91099,1.0,0.0,2.0,7.0,2018-04-23 20:56
ATL,1.0,4.0,1.0,0.74184,0.74184,0.36074,2.16576,84.39317,1.0,C,0.0,0.0,1.0,0.0,1068,1.0,0.0,0.0,0.0,0.0,Atletico Madrid,1.78466,1.78466,74010,4.0,0.0,1.0,7.0,2018-04-23 20:56
POR,2.0,1.0,3.0,0.68286,0.0002,0.71626,2.28098,78.1814,5.0,G,0.0,1.0,0.0,0.0,437,2.0,0.0,0.0,1.0,0.0,FC Porto,2.31438,0.00069,74329,1.0,0.0,3.0,10.0,2018-04-23 20:56
OLY,5.0,1.0,0.0,0.7583,0.00023,0.98562,1.62792,60.37365,-9.0,D,0.0,0.0,0.0,1.0,435,5.0,0.0,0.0,0.0,0.0,Olympiacos,1.85523,0.00056,74236,1.0,0.0,0.0,1.0,2018-04-23 20:56
BEN,6.0,0.0,0.0,0.65417,0.0002,0.68757,2.12277,76.51217,-13.0,A,0.0,0.0,0.0,1.0,1929,6.0,0.0,0.0,0.0,0.0,Benfica,2.15617,0.00065,74332,0.0,0.0,0.0,0.0,2018-04-23 20:56
CSKA,3.0,0.0,3.0,0.83529,0.83529,0.71985,1.90986,72.30927,-2.0,A,0.0,0.0,1.0,0.0,1963,3.0,0.0,0.0,0.0,0.0,CSKA Moscow,1.79441,1.79441,74347,0.0,0.0,3.0,9.0,2018-04-23 20:56
CEL,5.0,0.0,1.0,0.67454,0.67454,1.21598,1.47666,51.54977,-13.0,B,0.0,0.0,1.0,0.0,256,5.0,0.0,0.0,0.0,0.0,Celtic,2.0181,2.0181,73714,0.0,0.0,1.0,3.0,2018-04-23 20:56
ROM,1.0,2.0,3.0,0.70953,0.00021,0.587,2.28436,80.98662,3.0,C,1.0,0.0,0.0,0.0,104,1.0,0.3528,1.0,1.0,1.0,AS Roma,2.16182,0.00065,73831,2.0,0.09934,3.0,11.0,2018-04-23 20:56
NAP,4.0,0.0,2.0,0.6692,0.6692,0.54666,2.38131,83.02796,0.0,F,0.0,0.0,1.0,0.0,114,4.0,0.0,0.0,0.0,0.0,Napoli,2.25877,2.25877,73848,0.0,0.0,2.0,6.0,2018-04-23 20:56
BAR,0.0,2.0,4.0,0.8407,0.00025,0.4596,3.11659,91.15783,8.0,D,1.0,0.0,0.0,0.0,83,0.0,0.0,1.0,1.0,0.0,Barcelona,2.73549,0.00082,74014,2.0,0.0,4.0,14.0,2018-04-23 20:56
NIC,4.0,2.0,0.0,0.6278,0.00019,1.2443,1.5305,52.12564,-15.0,H,0.0,0.0,0.0,1.0,2497,4.0,0.0,0.0,0.0,0.0,Apoel Nicosia,2.147,0.00064,72948,2.0,0.0,0.0,2.0,2018-04-23 20:56
JUV,1.0,2.0,3.0,0.55413,0.00017,0.43159,2.38483,85.394,2.0,D,0.0,1.0,0.0,0.0,111,1.0,0.0,1.0,1.0,0.0,Juventus,2.26229,0.00068,73847,2.0,0.0,3.0,11.0,2018-04-23 20:56
RSCA,5.0,0.0,1.0,0.95993,0.00029,1.09898,1.73126,59.84238,-15.0,B,0.0,0.0,0.0,1.0,441,5.0,0.0,0.0,0.0,0.0,Anderlecht,1.87032,0.00056,72889,0.0,0.0,1.0,3.0,2018-04-23 20:56
BMU,1.0,0.0,5.0,0.67586,0.0002,0.35735,3.3571,93.84543,7.0,B,0.0,1.0,0.0,0.0,132,1.0,0.60296,1.0,1.0,1.0,Bayern Munich,3.03859,0.00091,74078,0.0,0.40786,5.0,15.0,2018-04-23 20:56
CHE,1.0,2.0,3.0,0.87634,0.00026,0.70118,2.42467,80.41484,8.0,C,0.0,1.0,0.0,0.0,363,1.0,0.0,0.0,1.0,0.0,Chelsea,2.24951,0.00067,73598,2.0,0.0,3.0,11.0,2018-04-23 20:56
TOT,0.0,1.0,5.0,0.72676,0.00022,0.5516,2.61348,85.48557,11.0,H,1.0,0.0,0.0,0.0,367,0.0,0.0,0.0,1.0,0.0,Tottenham Hotspur,2.43832,0.00073,73602,1.0,0.0,5.0,16.0,2018-04-23 20:56
SCP,3.0,1.0,2.0,0.80305,0.80305,0.83645,1.90672,69.4686,-1.0,D,0.0,0.0,1.0,0.0,2250,3.0,0.0,0.0,0.0,0.0,Sporting CP,1.94013,1.94013,74330,1.0,0.0,2.0,7.0,2018-04-23 20:56
MAR,3.0,3.0,0.0,0.97275,0.00029,1.66697,1.44736,41.2474,-13.0,E,0.0,0.0,0.0,1.0,619,3.0,0.0,0.0,0.0,0.0,NK Maribor,2.14158,0.00064,74166,3.0,0.0,0.0,3.0,2018-04-23 20:56
SEV,1.0,3.0,2.0,1.23553,0.00037,0.85443,2.14954,73.18613,0.0,E,0.0,1.0,0.0,0.0,243,1.0,0.0,1.0,1.0,0.0,Sevilla FC,1.76844,0.00053,93401,3.0,0.0,2.0,9.0,2018-04-23 20:56
FEY,5.0,0.0,1.0,1.08662,0.00033,1.34562,2.19946,63.36259,-9.0,F,0.0,0.0,0.0,1.0,142,5.0,0.0,0.0,0.0,0.0,Feyenoord,2.45845,0.00074,74504,0.0,0.0,1.0,3.0,2018-04-23 20:56
BES,0.0,2.0,4.0,0.79427,0.00024,0.86098,2.05849,71.54374,6.0,G,1.0,0.0,0.0,0.0,1895,0.0,0.0,0.0,1.0,0.0,Besiktas,2.12519,0.00064,74202,2.0,0.0,4.0,14.0,2018-04-23 20:56
MAN,1.0,0.0,5.0,0.88924,0.00027,0.71408,2.30043,78.49831,9.0,A,1.0,0.0,0.0,0.0,360,1.0,0.0,0.0,1.0,0.0,Manchester United,2.12527,0.00064,73601,0.0,0.0,5.0,15.0,2018-04-15 21:29
MAD,1.0,1.0,4.0,1.0172,0.00031,0.6361,3.69285,92.36648,10.0,H,0.0,1.0,0.0,0.0,86,1.0,0.42998,1.0,1.0,1.0,Real Madrid,3.31175,0.00099,74013,1.0,0.25688,4.0,13.0,2018-04-15 21:29
BAS,2.0,0.0,4.0,0.77625,0.00023,0.87369,1.76009,65.80884,6.0,A,0.0,1.0,0.0,0.0,989,2.0,0.0,0.0,1.0,0.0,Basel,1.85753,0.00056,93159,0.0,0.0,4.0,12.0,2018-04-15 21:29
PSG,1.0,0.0,5.0,0.67971,0.0002,0.55949,3.14237,89.91248,21.0,B,1.0,0.0,0.0,0.0,160,1.0,0.0,0.0,1.0,0.0,Paris Saint-Germain,3.02215,0.00091,74427,0.0,0.0,5.0,15.0,2018-04-15 21:29
SPM,2.0,3.0,1.0,1.03091,1.03091,0.91547,2.06092,70.34499,-4.0,E,0.0,0.0,1.0,0.0,1941,2.0,0.0,0.0,0.0,0.0,Spartak Moscow,1.94548,1.94548,74345,3.0,0.0,1.0,6.0,2018-04-15 21:29
SHK,2.0,0.0,4.0,0.76308,0.00023,0.84451,2.16176,73.60145,0.0,F,0.0,1.0,0.0,0.0,493,2.0,0.0,0.0,1.0,0.0,Shakhtar Donetsk,2.2432,0.00067,74219,0.0,0.0,4.0,12.0,2018-04-15 21:29
DOR,4.0,2.0,0.0,1.14042,1.14042,0.82191,2.38485,77.40232,-6.0,H,0.0,0.0,1.0,0.0,124,4.0,0.0,0.0,0.0,0.0,Borussia Dortmund,2.06633,2.06633,74050,2.0,0.0,0.0,2.0,2018-04-15 21:29
LIV,0.0,3.0,3.0,0.65197,0.0002,0.47681,2.88954,89.25948,17.0,E,1.0,0.0,0.0,0.0,364,0.0,0.69904,1.0,1.0,1.0,Liverpool,2.71438,0.00081,73600,3.0,0.2937,3.0,12.0,2018-04-15 21:29
MON,4.0,2.0,0.0,1.05359,0.00032,0.93337,2.27037,73.36249,-10.0,G,0.0,0.0,0.0,1.0,174,4.0,0.0,0.0,0.0,0.0,AS Monaco,2.15016,0.00065,74430,2.0,0.0,0.0,2.0,2018-04-15 21:29
QBG,4.0,2.0,0.0,0.77713,0.00023,1.39952,1.1764,40.30184,-12.0,C,0.0,0.0,0.0,1.0,10414,4.0,0.0,0.0,0.0,0.0,FK Qarabag,1.79879,0.00054,89793,2.0,0.0,0.0,2.0,2018-04-15 21:29
MNC,1.0,0.0,5.0,0.65049,0.0002,0.47533,3.04678,90.45565,9.0,F,1.0,0.0,0.0,0.0,382,1.0,0.0,1.0,1.0,0.0,Manchester City,2.87162,0.00086,73608,0.0,0.0,5.0,15.0,2018-04-15 21:29
RBL,3.0,1.0,2.0,1.19587,1.19587,0.87735,2.14534,72.60791,-1.0,G,0.0,0.0,1.0,0.0,11420,3.0,0.0,0.0,0.0,0.0,RB Leipzig,1.82682,1.82682,91099,1.0,0.0,2.0,7.0,2018-04-15 21:29
ATL,1.0,4.0,1.0,0.73118,0.73118,0.35008,2.27048,85.81744,1.0,C,0.0,0.0,1.0,0.0,1068,1.0,0.0,0.0,0.0,0.0,Atletico Madrid,1.88938,1.88938,74010,4.0,0.0,1.0,7.0,2018-04-15 21:29
POR,2.0,1.0,3.0,0.65766,0.0002,0.69106,2.24918,78.27811,5.0,G,0.0,1.0,0.0,0.0,437,2.0,0.0,0.0,1.0,0.0,FC Porto,2.28258,0.00068,74329,1.0,0.0,3.0,10.0,2018-04-15 21:29
