ties,points,group_4,group,group_1,group_2,o_rating_third,goal_diff,group_3,o_rating,losses,code,global_d,current_wins,current_losses,win_league,global_rating,sdr_id,wins,make_quarters,make_final,current_ties,make_semis,id,global_o,make_round_of_16,d_rating_third,d_rating,current_points,name,current_time,last_updated
0.3082,1.04545,1.0,E,0.0,0.0,0.00124,-10.38505,0.0,1.6498099999999998,5.44605,AEK,0.7771600000000001,0.0,5.0,0.0,63.27068000000001,74244,0.24575,0.0,0.0,0.0,0.0,887,1.50654,0.0,0.00047999999999999996,0.63389,0.0,AEK Athens,2018-11-29 01:00,2018-11-28 21:59
1.2116,1.8038,1.0,B,0.0,0.0,0.0020800000000000003,-7.9511,0.0,2.7701700000000002,4.591,PSV,0.9662299999999999,0.0,4.0,0.0,79.41077,93373,0.1974,0.0,0.0,1.0,0.0,148,2.73604,0.0,0.0007,0.93209,1.0,PSV,2018-11-29 01:00,2018-11-28 21:59
1.2692,11.11055,0.0,H,0.1283,0.8717,0.00125,3.6462,0.0,1.66165,1.45035,MAN,0.65345,3.0,1.0,0.01625,79.28868,73601,3.28045,0.36265,0.04125,1.0,0.12205,360,2.2427200000000003,1.0,0.00093,1.23452,10.0,Manchester United,2018-11-28 01:00,2018-11-27 21:59
0.19725,14.2938,0.0,G,1.0,0.0,0.00173,11.36965,0.0,2.30026,1.1039,MAD,0.5130399999999999,4.0,1.0,0.0888,89.69253,74013,4.69885,0.6735,0.17885,0.0,0.3602,86,2.99251,1.0,0.0009,1.20529,12.0,Real Madrid,2018-11-28 01:00,2018-11-27 21:59
1.43835,5.6484,0.02625,A,0.0025,0.0195,2.1842900000000003,-0.81925,0.95175,2.18905,3.1583,CBKV,1.10538,1.0,2.0,0.0002,68.15496,72883,1.40335,0.00415,0.00025,1.0,0.0012,570,2.16455,0.022,1.0815,1.0808799999999998,4.0,Club Brugge,2018-11-28 01:00,2018-11-27 21:59
4.2493,8.02975,0.0,F,0.0213,0.48815,1.68208,0.4869,0.49055,1.71466,0.49055,LYON,0.84499,1.0,0.0,0.0026,72.48219,74432,1.26015,0.1281,0.00875,4.0,0.034,167,2.07591,0.50945,1.2272,1.20624,7.0,Lyon,2018-11-28 01:00,2018-11-27 21:59
2.4557,8.71475,0.1009,C,0.2825,0.2123,2.55936,5.47615,0.4043,2.59398,1.45795,PSG,0.4797,1.0,1.0,0.05035,89.92166,74427,2.08635,0.3183,0.10275,2.0,0.1856,160,2.95523,0.4948,0.85054,0.84095,5.0,Paris Saint-Germain,2018-11-28 01:00,2018-11-27 21:59
2.2692,6.62025,0.0,H,0.0,0.0,1.33838,-0.6462,1.0,1.34259,2.28045,VAL,0.41975,1.0,2.0,0.0,81.69377,74016,1.45035,0.0,0.0,2.0,0.0,94,2.03483,0.0,1.1151799999999998,1.11199,5.0,Valencia,2018-11-28 01:00,2018-11-27 21:59
1.2327,14.20635,0.0,E,0.55725,0.44275,0.00193,9.72555,0.0,2.57056,0.44275,BMU,0.5106,4.0,0.0,0.09455,90.22925,74078,4.32455,0.6144,0.18885,1.0,0.3594,132,3.06084,1.0,0.00075,1.00088,13.0,Bayern Munich,2018-11-28 01:00,2018-11-27 21:59
1.2378,5.1123,0.16705,G,0.0,0.0,2.29274,-10.4035,0.83295,2.28778,3.4707,VPLZ,1.22075,1.0,3.0,0.0,62.46068,74479,1.2915,0.0,0.0,1.0,0.0,11706,1.99163,0.0,0.92054,0.9246,4.0,Viktoria Plzen,2018-11-28 01:00,2018-11-27 21:59
0.4823,9.13865,0.0275,C,0.4155,0.2834,2.01614,2.5457,0.2736,2.0914900000000003,2.63225,LIV,0.27783,2.0,2.0,0.08305,91.04323,73600,2.88545,0.47825,0.1624,0.0,0.28915,364,2.67255,0.6989,0.8850299999999999,0.8589,6.0,Liverpool,2018-11-28 01:00,2018-11-27 21:59
1.22615,1.9079,1.0,H,0.0,0.0,0.00194,-9.7634,0.0,2.58981,4.5466,BSCY,1.1286,0.0,4.0,0.0,73.97698000000003,74194,0.22725,0.0,0.0,1.0,0.0,2722,2.56387,0.0,0.0008300000000000001,1.10266,1.0,Young Boys,2018-11-28 01:00,2018-11-27 21:59
1.4288,2.32235,0.97375,A,0.0,0.0,1.32973,-10.13995,0.02625,1.26531,4.27335,MON,0.89918,0.0,3.0,0.0,62.730030000000006,74430,0.29785,0.0,0.0,1.0,0.0,174,1.62656,0.0,1.17154,1.26043,1.0,AS Monaco,2018-11-28 01:00,2018-11-27 21:59
1.13385,12.4779,0.0,F,0.9787,0.0213,0.00193,10.9627,0.0,2.56727,1.0848,MNC,0.21859,3.0,1.0,0.2226,94.66037,73608,3.78135,0.7996,0.38805,1.0,0.57495,382,3.14834,1.0,0.0006,0.79966,10.0,Manchester City,2018-11-28 01:00,2018-11-27 21:59
2.51495,10.7357,0.0,D,0.21535,0.7602,1.27369,2.93475,0.02445,1.34366,0.7448,SCH,0.7663399999999999,2.0,0.0,0.00285,70.12609,74039,2.74025,0.17285,0.0094,2.0,0.0389,133,1.83394,0.97555,1.28998,1.25662,8.0,Schalke 04,2018-11-28 01:00,2018-11-27 21:59
1.38065,5.08415,0.82665,C,0.00795,0.0364,2.46585,-9.73365,0.129,2.41458,3.38485,RED,1.16448,1.0,2.0,0.0,64.30870999999999,76657,1.2345,0.00695,0.0,1.0,0.0012,2290,2.02305,0.04435,0.7388,0.77295,4.0,Red Star Belgrade,2018-11-28 01:00,2018-11-27 21:59
2.2327,12.56095,0.0,E,0.44275,0.55725,0.00214,6.27445,0.0,2.8503700000000003,0.32455,AJX,0.62312,3.0,0.0,0.0553,86.43382,73815,3.44275,0.52775,0.1174,2.0,0.25775,139,2.81624,1.0,0.00044,0.58899,11.0,Ajax,2018-11-28 01:00,2018-11-27 21:59
0.4382,13.25405,0.0,A,0.4177,0.5781,1.35039,3.14875,0.0042,1.4675,1.28985,ATL,0.28438,3.0,1.0,0.0543,86.28024,74010,4.27195,0.5053,0.09945,0.0,0.2289,1068,2.15974,0.9958,1.02914,0.97663,9.0,Atletico Madrid,2018-11-28 01:00,2018-11-27 21:59
0.55115,2.5034,0.93405,D,0.0,0.0,1.59999,-9.28615,0.06595,1.50439,4.7981,LOK,0.83185,0.0,4.0,0.0,64.89271,74346,0.65075,0.0,0.0,0.0,0.0,442,1.6491,0.0,0.91947,0.97656,0.0,Lokomotiv Moscow,2018-11-28 01:00,2018-11-27 21:59
1.51345,13.4005,0.0,D,0.78465,0.2072,2.02297,6.93975,0.00815,2.12186,0.5242,POR,0.6661600000000001,3.0,0.0,0.0142,78.40531999999997,74329,3.96235,0.3829,0.0386,1.0,0.1197,437,2.1994,0.99185,0.8353299999999999,0.7437,10.0,FC Porto,2018-11-28 01:00,2018-11-27 21:59
1.3113,5.6517,0.0,E,0.0,0.0,1.92549,-5.61285,1.0,1.93879,3.2419,BEN,0.8271,1.0,3.0,0.0,71.895,74332,1.4468,0.0,0.0,1.0,0.0,1929,2.01632,0.0,0.91178,0.90463,4.0,Benfica,2018-11-28 01:00,2018-11-27 21:59
1.19725,4.50895,0.83295,G,0.0,0.0,1.62201,-5.36965,0.16705,1.59218,3.69885,CSKA,0.60854,1.0,3.0,0.0,72.30239,74347,1.1039,0.0,0.0,1.0,0.0,1963,1.73689,0.0,0.71323,0.75325,4.0,CSKA Moscow,2018-11-28 01:00,2018-11-27 21:59
0.2378,10.6499,0.0,G,0.0,1.0,0.0014,4.4035,0.0,1.8606,2.2915,ROM,0.7167399999999999,3.0,2.0,0.0127,78.96333,73831,3.4707,0.30855,0.03315,0.0,0.1026,104,2.31807,1.0,0.00088,1.17422,9.0,AS Roma,2018-11-28 01:00,2018-11-27 21:59
3.40725,9.1995,0.04495,C,0.29405,0.4679,1.78519,1.7118,0.1931,1.84675,0.662,NAP,0.45373,1.0,0.0,0.0302,84.31473000000003,73848,1.93075,0.36705,0.0692,3.0,0.1644,114,2.30423,0.76195,0.93501,0.91121,6.0,Napoli,2018-11-28 01:00,2018-11-27 21:59
0.42895,12.90805,0.0,A,0.5798,0.4024,1.92589,7.81045,0.0178,2.03062,1.41135,DOR,0.72515,3.0,1.0,0.02235,81.39769,74050,4.1597,0.4151,0.0542,0.0,0.15465,124,2.52091,0.9822,1.27843,1.21543,9.0,Borussia Dortmund,2018-11-28 01:00,2018-11-27 21:59
1.41155,13.5335,0.0,B,0.95875,0.04125,0.00185,9.2586,0.0,2.47025,0.5478,BAR,0.50284,3.0,0.0,0.11615,91.03716,74014,4.04065,0.72065,0.23095,1.0,0.42665,83,3.1625,1.0,0.0009,1.19508,10.0,Barcelona,2018-11-28 01:00,2018-11-27 21:59
1.45935,9.6759,0.0161,B,0.03795,0.7184,1.80509,-0.10515,0.22755,1.86077,1.8018,INT,0.59001,2.0,1.0,0.01775,81.63729000000002,73830,2.73885,0.28765,0.0408,1.0,0.1099,110,2.31825,0.75635,1.08179,1.04749,7.0,Internazionale,2018-11-28 01:00,2018-11-27 21:59
0.22615,13.86595,0.0,H,0.8717,0.1283,0.00158,6.7634,0.0,2.1057200000000003,1.22725,JUV,0.28067,4.0,1.0,0.0986,90.15964,73847,4.5466,0.6682,0.1978,0.0,0.37295,111,2.5632,1.0,0.00055,0.73814,12.0,Juventus,2018-11-28 01:00,2018-11-27 21:59
2.2493,6.72095,0.0213,F,0.0,0.49055,2.29728,-7.4869,0.48815,2.3344,2.26015,SHK,0.8823200000000001,1.0,2.0,0.00435,74.1147,74219,1.49055,0.1289,0.01045,2.0,0.0348,493,2.22992,0.49055,0.79595,0.77784,5.0,Shakhtar Donetsk,2018-11-28 01:00,2018-11-27 21:59
1.54965,6.2958,0.06595,D,0.0,0.0326,1.88909,-0.58835,0.90145,1.88827,2.8683,GAL,0.98781,1.0,2.0,0.0001,65.56966,74205,1.58205,0.0054,0.00015,1.0,0.00095,432,1.87493,0.0326,0.97047,0.97446,4.0,Galatasaray,2018-11-28 01:00,2018-11-27 21:59
1.44005,6.69365,0.0477,B,0.0033,0.24035,1.90933,-2.23515,0.70865,1.92482,2.80875,TOT,0.4969,1.0,2.0,0.01275,85.65719,73602,1.7512,0.1238,0.0273,1.0,0.0601,367,2.50589,0.24365,1.08555,1.07797,4.0,Tottenham Hotspur,2018-11-28 01:00,2018-11-27 21:59
3.13385,3.38825,0.9787,F,0.0,0.0,1.97283,-3.9627,0.0213,1.8973,2.78135,HOF,1.00405,0.0,2.0,0.0,73.91951,84341,0.0848,0.0,0.0,3.0,0.0,7911,2.38758,0.0,1.43991,1.49434,3.0,TSG Hoffenheim,2018-11-28 01:00,2018-11-27 21:59
0.3113,1.037,1.0,E,0.0,0.0,0.00124,-10.38715,0.0,1.6498099999999998,5.4468,AEK,0.7771600000000001,0.0,5.0,0.0,63.27068000000001,74244,0.2419,0.0,0.0,0.0,0.0,887,1.50654,0.0,0.00048,0.63389,0.0,AEK Athens,2018-11-28 01:00,2018-11-27 21:59
1.43085,3.22605,0.9362,B,0.0,0.0,2.86003,-6.9183,0.0638,2.76121,3.97075,PSV,0.95715,0.0,3.0,0.0,79.47015999999998,93373,0.5984,0.0,0.0,1.0,0.0,148,2.72708,0.0,0.8661200000000001,0.92302,1.0,PSV,2018-11-28 01:00,2018-11-27 21:59
1.4517,9.9867,0.00255,H,0.17175,0.58465,1.63564,3.45845,0.24105,1.6923099999999998,1.7033,MAN,0.6794100000000001,2.0,1.0,0.0149,79.14913,73601,2.845,0.29835,0.03645,1.0,0.10485,360,2.27338,0.7564,1.2973,1.2604799999999998,7.0,Manchester United,2018-11-27 01:00,2018-11-25 15:57
0.4149,12.9165,0.0,G,0.68305,0.2779,2.15311,9.7373,0.03905,2.28842,1.4179,MAD,0.52208,3.0,1.0,0.08645,89.46518,74013,4.1672,0.601,0.17465,0.0,0.3413,86,2.98067,0.96095,1.27695,1.21432,9.0,Real Madrid,2018-11-27 01:00,2018-11-25 15:57
1.44235,5.6398,0.0265,A,0.0023,0.01755,2.1840900000000003,-0.8416,0.95365,2.18905,3.1585,CBKV,1.10538,1.0,2.0,0.0,68.15496,72883,1.39915,0.00415,0.00015,1.0,0.0009,570,2.16455,0.01985,1.08155,1.0808799999999998,4.0,Club Brugge,2018-11-27 01:00,2018-11-25 15:57
3.44715,7.7187,0.0034,F,0.06415,0.69165,1.62402,-0.6464,0.2408,1.66795,1.129,LYON,0.85126,1.0,0.0,0.00405,71.5537,74432,1.42385,0.1859,0.011000000000000001,3.0,0.04575,167,2.0292,0.7558,1.24033,1.21251,6.0,Lyon,2018-11-27 01:00,2018-11-25 15:57
2.4602,8.6759,0.1041,C,0.2796,0.21175,2.5596099999999997,5.42935,0.40455,2.5939799999999997,1.4679,PSG,0.4797,1.0,1.0,0.0526,89.92166,74427,2.0719,0.3157,0.10355,2.0,0.1852,160,2.95523,0.49135,0.85098,0.84095,5.0,Paris Saint-Germain,2018-11-27 01:00,2018-11-25 15:57
2.51285,7.5278,0.018000000000000002,H,0.04675,0.2236,1.34303,-0.29415,0.71165,1.3583399999999999,1.8155,VAL,0.42203,1.0,1.0,0.00655,81.85349000000002,74016,1.67165,0.11415,0.0161,2.0,0.0449,94,2.05059,0.27035,1.11973,1.11428,5.0,Valencia,2018-11-27 01:00,2018-11-25 15:57
1.39815,13.60605,0.0,E,0.7069,0.2876,2.404,7.32735,0.0055,2.53058,0.53255,BMU,0.51298,3.0,0.0,0.0943,89.90428,74078,4.0693,0.62235,0.18765,1.0,0.35525,132,3.02086,0.9945,1.10249,1.00326,10.0,Bayern Munich,2018-11-27 01:00,2018-11-25 15:57
1.4594,2.5916,0.9148,G,0.0,0.0,2.25979,-12.70695,0.0852,2.1884099999999997,4.1632,VPLZ,1.22834,0.0,3.0,0.0,60.35858,74479,0.3774,0.0,0.0,1.0,0.0,11706,1.8922599999999998,0.0,0.87845,0.93219,1.0,Viktoria Plzen,2018-11-27 01:00,2018-11-25 15:57
0.4821,9.16275,0.02725,C,0.41775,0.2897,2.0182599999999997,2.57005,0.2653,2.0914900000000003,2.62435,LIV,0.27783,2.0,2.0,0.08515,91.04323000000001,73600,2.89355,0.4839,0.165,0.0,0.29325,364,2.67255,0.70745,0.88571,0.8589,6.0,Liverpool,2018-11-27 01:00,2018-11-25 15:57
1.42005,2.77305,0.97945,H,0.0,0.0,2.7699700000000003,-9.665,0.02055,2.63551,4.12895,BSCY,1.1515,0.0,3.0,0.0,74.17941,74194,0.451,0.0,0.0,1.0,0.0,2722,2.60957,0.0,1.0524799999999999,1.1255600000000001,1.0,Young Boys,2018-11-27 01:00,2018-11-25 15:57
1.4323,2.33605,0.9735,A,0.0,0.0,1.32524,-10.1251,0.0265,1.26531,4.26645,MON,0.89918,0.0,3.0,0.0,62.730030000000006,74430,0.30125,0.0,0.0,1.0,0.0,174,1.62656,0.0,1.16896,1.26043,1.0,AS Monaco,2018-11-27 01:00,2018-11-25 15:57
0.3279,13.6509,0.0,F,0.93585,0.0597,2.44676,12.27045,0.00445,2.57841,1.2311,MNC,0.2,3.0,1.0,0.23,94.93333,73608,4.441,0.80335,0.39835,0.0,0.58635,382,3.15948,0.99555,0.86949,0.77183,9.0,Manchester City,2018-11-27 01:00,2018-11-25 15:57
2.5099,10.72945,0.0,D,0.20685,0.7695,1.27557,2.948,0.02365,1.34366,0.75025,SCH,0.7663399999999999,2.0,0.0,0.00325,70.12609,74039,2.73985,0.18435,0.01025,2.0,0.0421,133,1.8339400000000001,0.97635,1.2882799999999999,1.25662,8.0,Schalke 04,2018-11-27 01:00,2018-11-25 15:57
1.3899,5.1267,0.81695,C,0.008,0.0372,2.46691,-9.68175,0.13785,2.41458,3.3645,RED,1.16448,1.0,2.0,0.0,64.30870999999999,76657,1.2456,0.00825,0.0001,1.0,0.0013,2290,2.02305,0.0452,0.73964,0.77295,4.0,Red Star Belgrade,2018-11-27 01:00,2018-11-25 15:57
2.5116,11.2584,0.0,E,0.2931,0.69415,2.72552,4.73445,0.01275,2.8185599999999997,0.5728,AJX,0.64249,2.0,0.0,0.0466,85.79727,73815,2.9156,0.49215,0.1043,2.0,0.23505,139,2.78443,0.98725,0.6432,0.60836,8.0,Ajax,2018-11-27 01:00,2018-11-25 15:57
0.4454,13.24895,0.0,A,0.4208,0.5752,1.34121,3.13595,0.004,1.4675,1.28675,ATL,0.28438,3.0,1.0,0.0562,86.28024,74010,4.26785,0.51125,0.1027,0.0,0.2369,1068,2.15974,0.996,1.0324,0.9766299999999999,9.0,Atletico Madrid,2018-11-27 01:00,2018-11-25 15:57
0.5424,2.5254,0.9309999999999999,D,0.0,0.0,1.5953700000000002,-9.27305,0.069,1.50439,4.7966,LOK,0.83185,0.0,4.0,0.0,64.89271,74346,0.6609999999999999,0.0,0.0,0.0,0.0,442,1.6491,0.0,0.9163899999999999,0.97656,0.0,Lokomotiv Moscow,2018-11-27 01:00,2018-11-25 15:57
1.51175,13.42835,0.0,D,0.79315,0.19935,2.0240400000000003,6.9634,0.0075,2.12186,0.51605,POR,0.6661600000000001,3.0,0.0,0.01535,78.40531999999997,74329,3.9722,0.38365,0.0391,1.0,0.12285,437,2.1994,0.9925,0.83796,0.7437,10.0,FC Porto,2018-11-27 01:00,2018-11-25 15:57
1.4581,6.42145,0.04455,E,0.0,0.01825,1.94314,-2.7856,0.9372,1.94261,2.88745,BEN,0.80848,1.0,2.0,5e-05,72.39242,74332,1.65445,0.00485,0.0002,1.0,0.00115,1929,2.02014,0.01825,0.8832899999999999,0.8860100000000001,4.0,Benfica,2018-11-27 01:00,2018-11-25 15:57
1.42175,6.7055,0.0852,G,0.0,0.04735,1.60513,-3.23045,0.86745,1.60322,2.8169999999999997,CSKA,0.56295,1.0,2.0,0.00045,73.67257,74347,1.76125,0.01295,0.00105,1.0,0.00405,1963,1.7479200000000001,0.04735,0.70519,0.7076600000000001,4.0,CSKA Moscow,2018-11-27 01:00,2018-11-25 15:57
0.45255,11.9121,0.0,G,0.31695,0.67475,1.78721,6.2001,0.0083,1.8730099999999998,1.7276,ROM,0.70958,3.0,1.0,0.01605,79.28243,73831,3.81985,0.3624,0.0434,0.0,0.1236,104,2.33049,0.9917,1.21979,1.16706,9.0,AS Roma,2018-11-27 01:00,2018-11-25 15:57
3.4118,9.16265,0.0517,C,0.29465,0.46135,1.78732,1.68235,0.1923,1.84675,0.67125,NAP,0.45373,1.0,0.0,0.02925,84.31473000000003,73848,1.91695,0.36295,0.0669,3.0,0.1597,114,2.30423,0.7559999999999999,0.9344299999999999,0.9112100000000001,6.0,Napoli,2018-11-27 01:00,2018-11-25 15:57
0.42925,12.90055,0.0,A,0.5769,0.40725,1.92745,7.83075,0.01585,2.03062,1.41365,DOR,0.72515,3.0,1.0,0.0233,81.39769,74050,4.1571,0.41355,0.0574,0.0,0.15295,124,2.5209099999999998,0.98415,1.28027,1.21543,9.0,Borussia Dortmund,2018-11-27 01:00,2018-11-25 15:57
1.4095,13.56355,0.0,B,0.95965,0.04035,0.00185,9.294,0.0,2.47025,0.53915,BAR,0.50284,3.0,0.0,0.11335,91.03716,74014,4.05135,0.7090000000000001,0.2246,1.0,0.4142,83,3.1625,1.0,0.0009,1.19508,10.0,Barcelona,2018-11-27 01:00,2018-11-25 15:57
1.45925,9.65855,0.01455,B,0.0374,0.72085,1.80445,-0.12815,0.2272,1.86077,1.80765,INT,0.59001,2.0,1.0,0.01545,81.63729000000002,73830,2.7331,0.2958,0.04115,1.0,0.11445,110,2.31825,0.75825,1.0814,1.04749,7.0,Internazionale,2018-11-27 01:00,2018-11-25 15:57
0.4812,12.77955,0.0,H,0.7815,0.19175,2.01001,6.5007,0.02675,2.10937,1.41935,JUV,0.29138000000000003,3.0,1.0,0.09265,90.00031,73847,4.09945,0.62915,0.18365,0.0,0.35275,111,2.56685,0.97325,0.81691,0.7488600000000001,9.0,Juventus,2018-11-27 01:00,2018-11-25 15:57
2.45935,4.8985,0.5809,F,0.0,0.20175,2.33688,-8.8502,0.21735,2.3187599999999997,2.7276,SHK,0.89287,0.0,2.0,0.00155,73.64025,74219,0.81305,0.05815,0.004,2.0,0.0161,493,2.21429,0.20175,0.7678699999999999,0.7883899999999999,2.0,Shakhtar Donetsk,2018-11-27 01:00,2018-11-25 15:57
1.54425,6.26265,0.069,D,0.0,0.03115,1.8882599999999998,-0.63835,0.89985,1.8882700000000001,2.88295,GAL,0.9878100000000001,1.0,2.0,5e-05,65.56966,74205,1.5728,0.0046,0.0002,1.0,0.0011,432,1.87493,0.03115,0.97152,0.97446,4.0,Galatasaray,2018-11-27 01:00,2018-11-25 15:57
1.43625,6.66975,0.0491,B,0.00295,0.2388,1.90838,-2.28295,0.70915,1.92482,2.81925,TOT,0.4969,1.0,2.0,0.0121,85.65719,73602,1.7445,0.12575,0.02715,1.0,0.06015,367,2.50589,0.24175,1.08584,1.07797,4.0,Tottenham Hotspur,2018-11-27 01:00,2018-11-25 15:57
3.3401,4.94465,0.4157,F,0.0,0.0469,1.94704,-2.77385,0.5374,1.9167599999999998,2.12505,HOF,0.99298,0.0,1.0,0.00035,74.43932,84341,0.53485,0.01235,0.00095,3.0,0.00385,7911,2.40705,0.0469,1.46956,1.48326,3.0,TSG Hoffenheim,2018-11-27 01:00,2018-11-25 15:57
0.57155,1.7444,0.95545,E,0.0,0.0,1.8034299999999999,-9.2762,0.04455,1.6872599999999998,5.0375,AEK,0.7661,0.0,4.0,0.0,64.3719,74244,0.39095,0.0,0.0,0.0,0.0,887,1.54399,0.0,0.5714899999999999,0.62283,0.0,AEK Athens,2018-11-27 01:00,2018-11-25 15:57
1.4325,3.2394,0.93635,B,0.0,0.0,2.8585,-6.8829,0.06365,2.7612099999999997,3.9652,PSV,0.95715,0.0,3.0,0.0,79.47015999999998,93373,0.6023,0.0,0.0,1.0,0.0,148,2.72708,0.0,0.86395,0.9230200000000001,1.0,PSV,2018-11-27 01:00,2018-11-25 15:57
1.4517,9.9867,0.00255,H,0.17175,0.58465,1.63564,3.45845,0.24105,1.6923099999999998,1.7033,MAN,0.6794100000000001,2.0,1.0,0.0149,79.14913,73601,2.845,0.29835,0.03645,1.0,0.10485,360,2.27338,0.7564,1.2973,1.2604799999999998,7.0,Manchester United,2018-11-26 01:00,2018-11-25 15:57
0.4149,12.9165,0.0,G,0.68305,0.2779,2.15311,9.7373,0.03905,2.28842,1.4179,MAD,0.52208,3.0,1.0,0.08645,89.46518,74013,4.1672,0.601,0.17465,0.0,0.3413,86,2.98067,0.96095,1.27695,1.21432,9.0,Real Madrid,2018-11-26 01:00,2018-11-25 15:57
1.44235,5.6398,0.0265,A,0.0023,0.01755,2.1840900000000003,-0.8416,0.95365,2.18905,3.1585,CBKV,1.10538,1.0,2.0,0.0,68.15496,72883,1.39915,0.00415,0.00015,1.0,0.0009,570,2.16455,0.01985,1.08155,1.0808799999999998,4.0,Club Brugge,2018-11-26 01:00,2018-11-25 15:57
3.44715,7.7187,0.0034,F,0.06415,0.69165,1.62402,-0.6464,0.2408,1.66795,1.129,LYON,0.85126,1.0,0.0,0.00405,71.5537,74432,1.42385,0.1859,0.011,3.0,0.04575,167,2.0292,0.7558,1.24033,1.21251,6.0,Lyon,2018-11-26 01:00,2018-11-25 15:57
2.4602,8.6759,0.1041,C,0.2796,0.21175,2.55961,5.42935,0.40455,2.59398,1.4679,PSG,0.4797,1.0,1.0,0.0526,89.92166,74427,2.0719,0.3157,0.10355,2.0,0.1852,160,2.95523,0.49135,0.85098,0.84095,5.0,Paris Saint-Germain,2018-11-26 01:00,2018-11-25 15:57
2.51285,7.5278,0.018000000000000002,H,0.04675,0.2236,1.34303,-0.29415,0.71165,1.35834,1.8155,VAL,0.42203,1.0,1.0,0.00655,81.85349000000002,74016,1.67165,0.11415,0.0161,2.0,0.0449,94,2.05059,0.27035,1.11973,1.11428,5.0,Valencia,2018-11-26 01:00,2018-11-25 15:57
1.39815,13.60605,0.0,E,0.7069,0.2876,2.404,7.32735,0.0055,2.53058,0.53255,BMU,0.51298,3.0,0.0,0.0943,89.90428,74078,4.0693,0.62235,0.18765,1.0,0.35525,132,3.02086,0.9945,1.10249,1.00326,10.0,Bayern Munich,2018-11-26 01:00,2018-11-25 15:57
1.4594,2.5916,0.9148,G,0.0,0.0,2.25979,-12.70695,0.0852,2.18841,4.1632,VPLZ,1.22834,0.0,3.0,0.0,60.35858,74479,0.3774,0.0,0.0,1.0,0.0,11706,1.89226,0.0,0.87845,0.93219,1.0,Viktoria Plzen,2018-11-26 01:00,2018-11-25 15:57
0.4821,9.16275,0.02725,C,0.41775,0.2897,2.01826,2.57005,0.2653,2.0914900000000003,2.62435,LIV,0.27783,2.0,2.0,0.08515,91.04323,73600,2.89355,0.4839,0.165,0.0,0.29325,364,2.67255,0.70745,0.88571,0.8589,6.0,Liverpool,2018-11-26 01:00,2018-11-25 15:57
1.42005,2.77305,0.97945,H,0.0,0.0,2.7699700000000003,-9.665,0.02055,2.63551,4.12895,BSCY,1.1515,0.0,3.0,0.0,74.17941,74194,0.451,0.0,0.0,1.0,0.0,2722,2.60957,0.0,1.05248,1.12556,1.0,Young Boys,2018-11-26 01:00,2018-11-25 15:57
1.4323,2.33605,0.9735,A,0.0,0.0,1.32524,-10.1251,0.0265,1.26531,4.26645,MON,0.89918,0.0,3.0,0.0,62.730030000000006,74430,0.30125,0.0,0.0,1.0,0.0,174,1.62656,0.0,1.16896,1.26043,1.0,AS Monaco,2018-11-26 01:00,2018-11-25 15:57
0.3279,13.6509,0.0,F,0.93585,0.0597,2.44676,12.27045,0.00445,2.57841,1.2311,MNC,0.2,3.0,1.0,0.23,94.93333,73608,4.441,0.80335,0.39835,0.0,0.58635,382,3.15948,0.99555,0.86949,0.77183,9.0,Manchester City,2018-11-26 01:00,2018-11-25 15:57
2.5099,10.72945,0.0,D,0.20685,0.7695,1.27557,2.948,0.02365,1.34366,0.75025,SCH,0.7663399999999999,2.0,0.0,0.00325,70.12609,74039,2.73985,0.18435,0.01025,2.0,0.0421,133,1.83394,0.97635,1.28828,1.25662,8.0,Schalke 04,2018-11-26 01:00,2018-11-25 15:57
1.3899,5.1267,0.81695,C,0.008,0.0372,2.46691,-9.68175,0.13785,2.41458,3.3645,RED,1.16448,1.0,2.0,0.0,64.30870999999999,76657,1.2456,0.00825,0.0001,1.0,0.0013,2290,2.02305,0.0452,0.73964,0.77295,4.0,Red Star Belgrade,2018-11-26 01:00,2018-11-25 15:57
2.5116,11.2584,0.0,E,0.2931,0.69415,2.72552,4.73445,0.01275,2.81856,0.5728,AJX,0.64249,2.0,0.0,0.0466,85.79727,73815,2.9156,0.49215,0.1043,2.0,0.23505,139,2.78443,0.98725,0.6432,0.60836,8.0,Ajax,2018-11-26 01:00,2018-11-25 15:57
0.4454,13.24895,0.0,A,0.4208,0.5752,1.34121,3.13595,0.004,1.4675,1.28675,ATL,0.28438,3.0,1.0,0.0562,86.28024,74010,4.26785,0.51125,0.1027,0.0,0.2369,1068,2.15974,0.996,1.0324,0.97663,9.0,Atletico Madrid,2018-11-26 01:00,2018-11-25 15:57
0.5424,2.5254,0.931,D,0.0,0.0,1.5953700000000002,-9.27305,0.069,1.50439,4.7966,LOK,0.83185,0.0,4.0,0.0,64.89271,74346,0.6609999999999999,0.0,0.0,0.0,0.0,442,1.6491,0.0,0.91639,0.97656,0.0,Lokomotiv Moscow,2018-11-26 01:00,2018-11-25 15:57
1.51175,13.42835,0.0,D,0.79315,0.19935,2.0240400000000003,6.9634,0.0075,2.12186,0.51605,POR,0.6661600000000001,3.0,0.0,0.01535,78.40531999999997,74329,3.9722,0.38365,0.0391,1.0,0.12285,437,2.1994,0.9925,0.83796,0.7437,10.0,FC Porto,2018-11-26 01:00,2018-11-25 15:57
