code,current_losses,current_ties,current_wins,d_rating,goal_diff,goals_against,goals_scored,group,id,losses,make_champs,make_europa,name,o_rating,position_1,relegated,sdr_id,ties,win_league,wins,last_updated
UDI,1.0,0.0,2.0,1.27819,-14.7755,55.4575,40.682,,118,16.6146,0.0277,0.0929,Udinese,1.43641,0.0024,0.1728,73833,9.3483,0.0024,12.0371,2016-09-15 14:00
PAL,2.0,1.0,0.0,1.23262,-19.238,55.3975,36.1595,,2923,17.848,0.0095,0.0521,Palermo,1.33701,0.0005,0.326,73840,10.4797,0.0005,9.6723,2016-09-15 14:00
CRO,3.0,0.0,0.0,1.35649,-30.1009,62.7148,32.6139,,3173,21.2895,0.0017,0.0122,Crotone,1.2096,0.0002,0.5626,73875,9.0348,0.0002,7.6757,2016-09-15 14:00
ROM,0.0,1.0,2.0,0.99611,34.9033,39.5392,74.4425,,104,7.751,0.5058,0.2831,AS Roma,2.23623,0.1564,0.0031,73831,8.9483,0.1564,21.3007,2016-09-15 14:00
NAP,0.0,1.0,2.0,0.89373,40.6887,35.5763,76.265,,114,6.7419,0.6014,0.2507,Napoli,2.20557,0.226,0.0021,73848,8.7701,0.226,22.488,2016-09-15 14:00
LAZ,1.0,1.0,1.0,1.05768,9.1921,45.749,54.9411,,112,11.8768,0.1507,0.2632,Lazio,1.75117,0.0229,0.0389,73834,10.1666,0.0229,15.9566,2016-09-15 14:00
BOL,1.0,0.0,2.0,1.16826,-20.0653,56.5735,36.5082,,107,17.4653,0.0151,0.0609,Bologna,1.25324,0.0013,0.2345,73850,9.6535,0.0013,10.8812,2016-09-15 14:00
TOR,2.0,0.0,1.0,1.1506,4.7539,51.3809,56.1348,,239,14.26,0.0891,0.2044,Torino,1.76656,0.0125,0.0805,73846,9.1075,0.0125,14.6325,2016-09-15 14:00
SAS,2.0,0.0,1.0,1.18163,-11.4898,54.2844,42.7946,,3997,16.1865,0.0379,0.1165,Sassuolo,1.54951,0.0034,0.1674,73867,9.5019,0.0034,12.3116,2016-09-15 14:00
EMP,2.0,0.0,1.0,1.11896,-14.3055,52.2384,37.9329,,2574,17.1931,0.0224,0.0803,Empoli,1.37701,0.0021,0.238,73839,9.7044,0.0021,11.1025,2016-09-15 14:00
ATA,2.0,0.0,1.0,1.2736,-13.0473,58.4865,45.4392,,105,17.2419,0.0231,0.0829,Atalanta,1.5308,0.0017,0.2097,73844,9.1922,0.0017,11.5659,2016-09-15 14:00
SMP,1.0,0.0,2.0,1.24933,-11.0656,54.4866,43.421,,2734,16.2347,0.035,0.106,Sampdoria,1.46955,0.004,0.1458,73838,9.3611,0.004,12.4042,2016-09-15 14:00
CVO,1.0,1.0,1.0,1.02924,-9.9591,46.5909,36.6318,,238,15.7003,0.0201,0.0883,Chievo Verona,1.22072,0.0021,0.1874,73903,11.1472,0.0021,11.1525,2016-09-15 14:00
INT,1.0,1.0,1.0,1.01986,13.4397,43.5183,56.958,,110,11.0955,0.2055,0.2917,Internazionale,1.91056,0.0376,0.0281,73830,9.8214,0.0376,17.0831,2016-09-15 14:00
JUV,0.0,0.0,3.0,0.59035,48.3576,25.534,73.8916,,111,4.8278,0.8085,0.1452,Juventus,2.13919,0.4543,0.0001,73847,7.7116,0.4543,25.4606,2016-09-15 14:00
PES,1.0,1.0,1.0,1.38347,-9.731,57.1672,47.4362,,3290,16.2588,0.0261,0.0971,US Pescara,1.63276,0.0026,0.1734,73894,9.977,0.0026,11.7642,2016-09-15 14:00
GEN,0.0,0.0,2.0,1.21174,-0.9812,51.9878,51.0066,,3263,14.2136,0.0888,0.1824,Genoa,1.65012,0.0154,0.0818,73849,9.421,0.0154,14.3654,2016-09-15 14:00
CAG,2.0,1.0,0.0,1.26885,-13.9424,57.5961,43.6537,,2925,17.0185,0.018,0.0793,Cagliari,1.52904,0.0014,0.2455,73843,10.2034,0.0014,10.7781,2016-09-15 14:00
FIO,1.0,0.0,1.0,1.00544,12.1295,42.4472,54.5767,,109,11.7288,0.1932,0.2765,Fiorentina,1.79829,0.0357,0.0374,73842,9.473,0.0357,16.7982,2016-09-15 14:00
MIL,2.0,0.0,1.0,1.05723,5.2368,48.2168,53.4536,,103,13.2811,0.1204,0.2343,AC Milan,1.73824,0.0175,0.0649,73835,9.3216,0.0175,15.3973,2016-09-15 14:00
UDI,1.0,0.0,1.0,1.32813,-18.4465,58.6634,40.2169,,118,17.6003,0.0181,0.0707,Udinese,1.44567,0.0022,0.2459,73833,9.48,0.0022,10.9197,2016-09-01 14:00
PAL,1.0,1.0,0.0,1.20612,-14.1725,52.9172,38.7447,,2923,16.7613,0.0212,0.0711,Palermo,1.39451,0.0023,0.2512,73840,10.8117,0.0023,10.427,2016-09-01 14:00
CRO,2.0,0.0,0.0,1.35653,-29.9688,61.9935,32.0247,,3173,20.802,0.0028,0.0171,Crotone,1.20168,0.0004,0.5322,73875,9.3958,0.0004,7.8022,2016-09-01 14:00
ROM,0.0,1.0,1.0,0.96061,35.9078,37.0818,72.9896,,104,7.671,0.509,0.2691,AS Roma,2.19204,0.166,0.0046,73831,9.2582,0.166,21.0708,2016-09-01 14:00
NAP,0.0,1.0,1.0,0.96641,31.4685,39.6455,71.114,,114,8.0391,0.4646,0.2789,Napoli,2.14457,0.1472,0.0062,73848,9.3428,0.1472,20.6181,2016-09-01 14:00
LAZ,1.0,0.0,1.0,1.04975,9.8991,45.3361,55.2352,,112,12.1016,0.1738,0.253,Lazio,1.75832,0.0331,0.0383,73834,9.4978,0.0331,16.4006,2016-09-01 14:00
BOL,1.0,0.0,1.0,1.1696,-21.0935,56.5198,35.4263,,107,17.821,0.012,0.0523,Bologna,1.23367,0.0005,0.2899,73850,10.0045,0.0005,10.1745,2016-09-01 14:00
TOR,1.0,0.0,1.0,1.12515,9.3378,48.9146,58.2524,,239,12.9778,0.1438,0.2278,Torino,1.79949,0.0304,0.0568,73846,9.314,0.0304,15.7082,2016-09-01 14:00
SAS,1.0,0.0,1.0,1.14734,-11.2479,52.2633,41.0154,,3997,15.9367,0.0376,0.1136,Sassuolo,1.51794,0.0043,0.1602,73867,9.7723,0.0043,12.291,2016-09-01 14:00
EMP,2.0,0.0,0.0,1.11144,-14.2304,51.7644,37.534,,2574,17.318,0.0221,0.0737,Empoli,1.37705,0.0026,0.2562,73839,9.9585,0.0026,10.7235,2016-09-01 14:00
ATA,2.0,0.0,0.0,1.29952,-15.9687,59.7454,43.7767,,105,18.0362,0.0173,0.0638,Atalanta,1.49966,0.0014,0.2871,73844,9.4361,0.0014,10.5277,2016-09-01 14:00
SMP,0.0,0.0,2.0,1.22081,-12.2156,53.1431,40.9275,,2734,16.0406,0.0341,0.1098,Sampdoria,1.42316,0.0042,0.1477,73838,9.631,0.0042,12.3284,2016-09-01 14:00
CVO,1.0,0.0,1.0,1.03415,-10.2432,46.9563,36.7131,,238,16.1349,0.0259,0.0911,Chievo Verona,1.212,0.0022,0.1857,73903,10.3903,0.0022,11.4748,2016-09-01 14:00
INT,1.0,1.0,0.0,1.03271,11.3109,44.2265,55.5374,,110,11.6519,0.183,0.2507,Internazionale,1.89183,0.0376,0.0466,73830,10.1758,0.0376,16.1723,2016-09-01 14:00
JUV,0.0,0.0,2.0,0.59342,48.7266,24.7255,73.4521,,111,4.8176,0.8052,0.144,Juventus,2.14016,0.4691,0.0003,73847,7.8612,0.4691,25.3212,2016-09-01 14:00
PES,0.0,1.0,1.0,1.36875,-7.6448,56.2736,48.6288,,3290,15.4471,0.0437,0.1201,US Pescara,1.65063,0.007,0.1399,73894,10.2043,0.007,12.3486,2016-09-01 14:00
GEN,0.0,0.0,2.0,1.21174,-1.274,51.8129,50.5389,,3263,14.2542,0.0827,0.1717,Genoa,1.65012,0.0139,0.0734,73849,9.4622,0.0139,14.2836,2016-09-01 14:00
CAG,1.0,1.0,0.0,1.24911,-12.0043,56.0073,44.003,,2925,16.1605,0.0274,0.0954,Cagliari,1.53066,0.0025,0.2051,73843,10.5447,0.0025,11.2948,2016-09-01 14:00
FIO,1.0,0.0,1.0,1.00544,11.6329,42.5409,54.1738,,109,11.7554,0.1907,0.2632,Fiorentina,1.79829,0.0371,0.0343,73842,9.536,0.0371,16.7086,2016-09-01 14:00
MIL,1.0,0.0,1.0,1.06472,10.2266,47.4189,57.6455,,103,11.9359,0.185,0.2629,AC Milan,1.80077,0.036,0.0384,73835,9.3966,0.036,16.6675,2016-09-01 14:00
UDI,1.0,0.0,0.0,1.35652,-20.441,60.0635,39.6225,,118,17.9675,0.0177,0.0627,Udinese,1.45305,0.0017,0.2957,73833,9.7391,0.0017,10.2934,2016-08-25 14:00
PAL,1.0,0.0,0.0,1.21522,-15.4479,54.0529,38.605,,2923,17.4322,0.0202,0.0741,Palermo,1.40075,0.0022,0.2643,73840,9.9913,0.0022,10.5765,2016-08-25 14:00
CRO,1.0,0.0,0.0,1.29837,-25.1909,58.3695,33.1786,,3173,19.5795,0.0068,0.0295,Crotone,1.21866,0.0006,0.4367,73875,9.8075,0.0006,8.613,2016-08-25 14:00
ROM,0.0,0.0,1.0,0.92846,37.2224,35.1199,72.3423,,104,7.7077,0.537,0.2522,AS Roma,2.17748,0.2074,0.005,73831,8.57,0.2074,21.7223,2016-08-25 14:00
NAP,0.0,1.0,0.0,0.95141,27.7032,38.7803,66.4835,,114,8.5808,0.403,0.282,Napoli,2.07475,0.1171,0.0115,73848,9.8443,0.1171,19.5749,2016-08-25 14:00
LAZ,0.0,0.0,1.0,1.06918,12.1713,46.1179,58.2892,,112,11.3888,0.218,0.2664,Lazio,1.83356,0.0537,0.0369,73834,9.516,0.0537,17.0952,2016-08-25 14:00
BOL,0.0,0.0,1.0,1.06683,-13.4617,49.2697,35.808,,107,16.2314,0.0248,0.0815,Bologna,1.23182,0.0031,0.1982,73850,10.6394,0.0031,11.1292,2016-08-25 14:00
TOR,1.0,0.0,0.0,1.12342,0.7605,49.4835,50.244,,239,14.0703,0.0934,0.1744,Torino,1.65902,0.0165,0.103,73846,9.9206,0.0165,14.0091,2016-08-25 14:00
SAS,0.0,0.0,1.0,1.12366,-4.8044,48.866,44.0616,,3997,14.5749,0.0683,0.1556,Sassuolo,1.55805,0.0086,0.1144,73867,10.052,0.0086,13.3731,2016-08-25 14:00
EMP,1.0,0.0,0.0,1.11758,-11.4705,50.8515,39.381,,2574,16.5007,0.0293,0.0942,Empoli,1.40618,0.005,0.2212,73839,10.2305,0.005,11.2688,2016-08-25 14:00
ATA,1.0,0.0,0.0,1.31041,-14.1326,58.6949,44.5623,,105,17.221,0.0264,0.0807,Atalanta,1.52455,0.0034,0.2336,73844,9.7013,0.0034,11.0777,2016-08-25 14:00
SMP,0.0,0.0,1.0,1.24232,-13.3676,53.5844,40.2168,,2734,16.4294,0.0319,0.0927,Sampdoria,1.43478,0.0045,0.1878,73838,9.9162,0.0045,11.6544,2016-08-25 14:00
CVO,0.0,0.0,1.0,1.05728,-11.4264,48.3628,36.9364,,238,15.9909,0.0261,0.091,Chievo Verona,1.21496,0.0036,0.1833,73903,10.657,0.0036,11.3521,2016-08-25 14:00
INT,1.0,0.0,0.0,1.03778,13.1145,43.812,56.9265,,110,11.6674,0.2121,0.2574,Internazionale,1.90448,0.048,0.0426,73830,9.412,0.048,16.9206,2016-08-25 14:00
JUV,0.0,0.0,1.0,0.63065,47.9331,26.5131,74.4462,,111,5.2075,0.758,0.1694,Juventus,2.17285,0.42,0.0009,73847,8.1182,0.42,24.6743,2016-08-25 14:00
PES,0.0,1.0,0.0,1.40597,-14.0872,59.1045,45.0173,,3290,16.4668,0.0282,0.0858,US Pescara,1.61992,0.0037,0.2241,73894,10.4998,0.0037,11.0334,2016-08-25 14:00
GEN,0.0,0.0,1.0,1.22882,-6.0688,52.6794,46.6106,,3263,15.1075,0.0597,0.138,Genoa,1.58299,0.0091,0.1257,73849,9.89,0.0091,13.0025,2016-08-25 14:00
CAG,1.0,0.0,0.0,1.23956,-14.005,55.6257,41.6207,,2925,16.929,0.0257,0.0842,Cagliari,1.48636,0.0032,0.2353,73843,9.9631,0.0032,11.1079,2016-08-25 14:00
FIO,1.0,0.0,0.0,1.00805,13.4311,42.5688,55.9999,,109,11.6068,0.2065,0.2622,Fiorentina,1.83258,0.0425,0.042,73842,9.6649,0.0425,16.7283,2016-08-25 14:00
MIL,0.0,0.0,1.0,1.0229,11.5679,44.2756,55.8435,,103,11.4071,0.2069,0.266,AC Milan,1.77749,0.0461,0.0378,73835,9.7324,0.0461,16.8605,2016-08-25 14:00
UDI,0.0,0.0,0.0,1.28778,-15.0952,55.9286,40.8334,,118,16.996,0.0277,0.0821,Udinese,1.48055,0.0047,0.2406,73833,10.1026,0.0047,10.9014,2016-08-18 14:00
PAL,0.0,0.0,0.0,1.20231,-10.9556,52.4754,41.5198,,2923,16.0535,0.0382,0.1069,Palermo,1.46106,0.0057,0.1931,73840,10.2908,0.0057,11.6557,2016-08-18 14:00
CRO,0.0,0.0,0.0,1.30063,-23.501,57.8308,34.3298,,3173,18.7568,0.0091,0.038,Crotone,1.24361,0.0009,0.3711,73875,10.1846,0.0009,9.0586,2016-08-18 14:00
ROM,0.0,0.0,0.0,0.94875,29.5307,36.8607,66.3914,,104,8.5681,0.4438,0.272,AS Roma,2.0791,0.1496,0.0096,73831,9.072,0.1496,20.3599,2016-08-18 14:00
NAP,0.0,0.0,0.0,0.94929,28.4196,37.4581,65.8777,,114,8.7939,0.4205,0.275,Napoli,2.07196,0.1413,0.0123,73848,9.0913,0.1413,20.1148,2016-08-18 14:00
LAZ,0.0,0.0,0.0,1.00928,12.4372,41.9409,54.3781,,112,11.3274,0.2123,0.2488,Lazio,1.77957,0.0536,0.0429,73834,10.0518,0.0536,16.6208,2016-08-18 14:00
BOL,0.0,0.0,0.0,1.08963,-14.4823,50.5252,36.0429,,107,16.6099,0.0197,0.0831,Bologna,1.234,0.0035,0.2406,73850,10.84,0.0035,10.5501,2016-08-18 14:00
TOR,0.0,0.0,0.0,1.08896,-0.2876,47.241,46.9534,,239,13.7609,0.0914,0.1787,Torino,1.58925,0.0192,0.1035,73846,10.3879,0.0192,13.8512,2016-08-18 14:00
SAS,0.0,0.0,0.0,1.17539,-9.4564,52.182,42.7256,,3997,15.7285,0.0476,0.111,Sassuolo,1.54264,0.0066,0.1736,73867,10.2692,0.0066,12.0023,2016-08-18 14:00
EMP,0.0,0.0,0.0,1.11604,-6.929,49.564,42.635,,2574,15.0959,0.0565,0.1259,Empoli,1.46983,0.0087,0.1476,73839,10.5418,0.0087,12.3623,2016-08-18 14:00
ATA,0.0,0.0,0.0,1.26828,-14.4354,55.2062,40.7708,,105,16.79,0.0301,0.0849,Atalanta,1.44778,0.004,0.2314,73844,10.2102,0.004,10.9998,2016-08-18 14:00
SMP,0.0,0.0,0.0,1.30063,-17.1919,56.7441,39.5522,,2734,17.4399,0.0218,0.0666,Sampdoria,1.43295,0.0032,0.2692,73838,10.0351,0.0032,10.525,2016-08-18 14:00
CVO,0.0,0.0,0.0,1.09177,-15.7358,50.9576,35.2218,,238,16.9192,0.0193,0.0704,Chievo Verona,1.1961,0.0024,0.2653,73903,10.8415,0.0024,10.2393,2016-08-18 14:00
INT,0.0,0.0,0.0,1.02082,19.2337,41.1977,60.4314,,110,10.3264,0.2933,0.2672,Internazionale,1.95718,0.0825,0.0279,73830,9.5449,0.0825,18.1287,2016-08-18 14:00
JUV,0.0,0.0,0.0,0.63096,48.3266,25.9121,74.2387,,111,5.3198,0.7408,0.1755,Juventus,2.17321,0.3958,0.0008,73847,8.3636,0.3958,24.3166,2016-08-18 14:00
PES,0.0,0.0,0.0,1.40389,-14.2347,58.1514,43.9167,,3290,16.8972,0.0325,0.087,US Pescara,1.61685,0.0054,0.2214,73894,9.7956,0.0054,11.3072,2016-08-18 14:00
GEN,0.0,0.0,0.0,1.24341,-10.0846,53.7096,43.625,,3263,15.894,0.0482,0.1111,Genoa,1.53321,0.0084,0.1838,73849,10.1853,0.0084,11.9207,2016-08-18 14:00
CAG,0.0,0.0,0.0,1.1978,-9.7705,52.4195,42.649,,2925,15.7915,0.0435,0.1086,Cagliari,1.50306,0.0061,0.1792,73843,10.2872,0.0061,11.9213,2016-08-18 14:00
FIO,0.0,0.0,0.0,1.00826,12.3288,42.6681,54.9969,,109,11.4791,0.209,0.2496,Fiorentina,1.8332,0.0502,0.0468,73842,9.8928,0.0502,16.6281,2016-08-18 14:00
MIL,0.0,0.0,0.0,0.97324,11.8834,41.3013,53.1847,,103,11.3334,0.1947,0.2576,AC Milan,1.72955,0.0482,0.0393,73835,10.249,0.0482,16.4176,2016-08-18 14:00
